,event,key,rt
0,instructions_0,space,9.67843604088
1,instructions_1,space,8.19290304184
2,instructions_2,space,12.3306269646
3,instructions_3,space,17.6695399284
4,instructions_4,space,33.103292942
5,random_event,space,7.20889592171
6,end_of_block,space,6.07402610779
7,random_event,space,5.13949298859
8,end_of_block,space,7.17506694794
9,random_event,space,7.32524609566
10,end_of_block,space,13.0147638321
11,random_event,space,1.28535699844
12,end_of_block,space,23.7263040543
13,random_event,space,9.31072497368
14,end_of_block,space,8.10934591293
15,random_event,space,13.9824099541
16,end_of_block,space,3.60464787483
17,random_event,space,0.885023117065
18,end_of_block,space,3.12063193321
19,random_event,space,0.868495941162
20,end_of_block,space,3.05398392677
21,random_event,space,0.300844907761
22,end_of_block,space,1.00174689293
23,random_event,space,0.400995969772
24,end_of_block,space,0.968321084976
25,random_event,space,0.217611074448
26,end_of_block,space,0.784858942032
27,random_event,space,0.334218978882
28,end_of_block,space,0.784809112549
29,random_event,space,0.184091091156
30,end_of_block,space,1.75261712074
31,random_event,space,0.784873008728
32,end_of_block,space,2.8537068367
33,random_event,space,0.584576129913
34,end_of_block,space,2.13615608215
35,random_event,space,2.77027487755
36,end_of_block,space,3.68784594536
37,end_of_experiment,space,0.818179130554
