,event,key,rt
0,instructions_0,space,35.3895330429
1,instructions_1,space,23.2091209888
2,instructions_2,space,27.1799380779
3,instructions_3,space,19.8388109207
4,instructions_4,space,29.3154480457
5,random_event,space,7.79268503189
6,end_of_block,space,5.33969211578
7,random_event,space,6.50770616531
8,end_of_block,space,2.52014493942
9,random_event,space,4.92293190956
10,end_of_block,space,0.968322992325
11,random_event,space,4.78926897049
12,end_of_block,space,1.05200791359
13,random_event,space,1.30205202103
14,end_of_block,space,0.951596975327
15,random_event,space,1.56902503967
16,end_of_block,space,1.00178313255
17,random_event,space,0.934971094131
18,end_of_block,space,1.18529415131
19,random_event,space,1.55230116844
20,end_of_block,space,0.934942007065
21,random_event,space,0.701581001282
22,end_of_block,space,1.15180397034
23,random_event,space,1.35206389427
24,end_of_block,space,1.10194301605
25,random_event,space,0.968276977539
26,end_of_block,space,1.1686630249
27,random_event,space,0.284454107285
28,end_of_block,space,3.15399718285
29,random_event,space,4.07176399231
30,end_of_block,space,0.834870100021
31,random_event,space,0.517894029617
32,end_of_block,space,1.08500504494
33,random_event,space,0.868493080139
34,end_of_block,space,0.901653051376
35,random_event,space,0.251050949097
36,end_of_block,space,0.934954881668
37,end_of_experiment,space,0.284259080887
