,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,1.0,True,1,q,++,-,1.68578004837,123.9,1149.9,1,1,125.0,-1.1,-1.3
1,0.0,True,1,p,++,-,0.918344020844,122.9,1148.9,2,2,125.0,-0.9,-1.0
2,1.0,True,1,q,++,-,0.818242073059,121.9,1147.9,3,3,125.0,-1.0,-1.1
3,1.0,True,1,q,++,-,0.484571933746,120.9,1146.9,4,4,125.0,-1.0,-0.7
4,1.0,True,1,q,++,-,0.284331083298,120.1,1146.1,5,5,125.0,-0.8,-1.1
5,1.0,True,1,q,++,-,0.551252126694,119.1,1145.1,6,6,125.0,-1.0,-1.0
6,1.0,True,1,q,++,-,0.567969083786,118.3,1144.3,7,7,125.0,-0.8,-1.0
7,1.0,True,1,q,++,-,0.651420116425,117.2,1143.2,8,8,125.0,-1.1,-1.1
8,1.0,True,1,q,++,-,0.384418964386,116.3,1142.3,9,9,125.0,-0.9,-1.0
9,1.0,True,1,q,++,-,0.401039123535,115.4,1141.4,10,10,125.0,-0.9,-1.0
10,1.0,True,1,q,++,-,0.40118598938,114.4,1140.4,11,11,125.0,-1.0,-1.0
11,1.0,True,1,q,++,-,0.434517860413,113.5,1139.5,12,12,125.0,-0.9,-1.1
12,1.0,True,1,q,++,-,0.451164960861,112.8,1138.8,13,13,125.0,-0.7,-1.0
13,1.0,True,1,q,++,-,0.367774963379,112.0,1138.0,14,14,125.0,-0.8,-1.2
14,1.0,True,1,q,++,-,0.301234960556,111.2,1137.2,15,15,125.0,-0.8,-1.0
15,1.0,True,1,q,++,-,0.334326982498,110.0,1136.0,16,16,125.0,-1.2,-1.3
16,1.0,True,1,q,++,-,0.2354991436,109.4,1135.4,17,17,125.0,-0.6,-1.0
17,1.0,True,1,q,++,-,0.23427605629,108.3,1134.3,18,18,125.0,-1.1,-0.9
18,1.0,True,1,q,++,-,0.234191179276,107.1,1133.1,19,19,125.0,-1.2,-1.2
19,1.0,True,1,q,++,-,0.234246969223,106.1,1132.1,20,20,125.0,-1.0,-1.2
20,0.0,True,2,p,-,++,0.451398134232,-13.9,1118.2,21,1,-20.2,7.9,6.3
21,1.0,True,2,q,-,++,0.267646074295,-8.6,1123.5,22,2,-20.2,5.3,3.1
22,1.0,True,2,q,-,++,0.401139974594,-1.1,1131.0,23,3,-20.2,7.5,5.0
23,1.0,True,2,q,-,++,0.284357070923,6.6,1138.7,24,4,-20.2,7.7,5.0
24,1.0,True,2,q,-,++,0.234306097031,13.4,1145.5,25,5,-20.2,6.8,5.1
25,1.0,True,2,q,-,++,0.267809152603,20.7,1152.8,26,6,-20.2,7.3,6.5
26,1.0,True,2,q,-,++,0.234263181686,27.0,1159.1,27,7,-20.2,6.3,3.8
27,1.0,True,2,q,-,++,0.234186887741,33.8,1165.9,28,8,-20.2,6.8,5.9
28,1.0,True,2,q,-,++,0.217711925507,42.2,1174.3,29,9,-20.2,8.4,3.7
29,1.0,True,2,q,-,++,0.250894069672,49.8,1181.9,30,10,-20.2,7.6,3.2
30,1.0,True,2,q,-,++,0.250849962234,56.5,1188.6,31,11,-20.2,6.7,5.0
31,1.0,True,2,q,-,++,0.250938892365,63.8,1195.9,32,12,-20.2,7.3,5.4
32,1.0,True,2,q,-,++,0.317981958389,71.3,1203.4,33,13,-20.2,7.5,4.2
33,1.0,True,2,q,-,++,0.250983953476,74.3,1206.4,34,14,-20.2,3.0,4.1
34,1.0,True,2,q,-,++,0.234203100204,82.0,1214.1,35,15,-20.2,7.7,5.5
35,1.0,True,2,q,-,++,0.267729043961,88.3,1220.4,36,16,-20.2,6.3,6.8
36,1.0,True,2,q,-,++,0.0507111549377,96.2,1228.3,37,17,-20.2,7.9,4.8
37,0.0,True,2,p,-,++,0.267688989639,104.0,1236.1,38,18,-20.2,5.2,7.8
38,1.0,True,2,q,-,++,0.351172924042,110.9,1243.0,39,19,-20.2,6.9,6.3
39,0.0,True,2,p,-,++,0.284373998642,114.1,1246.2,40,20,-20.2,8.1,3.2
40,0.0,False,3,q,+,-,0.668255090714,18.6,1264.8,41,1,19.8,-1.4,-1.2
41,0.0,False,3,q,+,-,0.334342002869,17.5,1263.7,42,2,19.8,-0.7,-1.1
42,0.0,False,3,q,+,-,0.300893068314,16.4,1262.6,43,3,19.8,-0.5,-1.1
43,1.0,False,3,p,+,-,0.284362077713,15.4,1261.6,44,4,19.8,-1.0,-1.2
44,1.0,False,3,p,+,-,0.250847101212,14.4,1260.6,45,5,19.8,-1.0,-1.0
45,1.0,False,3,p,+,-,0.267548084259,13.6,1259.8,46,6,19.8,-0.8,-1.2
46,1.0,False,3,p,+,-,0.267699956894,12.5,1258.7,47,7,19.8,-1.1,-0.5
47,1.0,False,3,p,+,-,0.267555952072,11.6,1257.8,48,8,19.8,-0.9,-1.1
48,1.0,False,3,p,+,-,0.251168966293,10.9,1257.1,49,9,19.8,-0.7,-1.2
49,1.0,False,3,p,+,-,0.36789894104,9.9,1256.1,50,10,19.8,-1.0,-0.9
50,1.0,False,3,p,+,-,0.284243822098,9.0,1255.2,51,11,19.8,-0.9,-1.2
51,1.0,False,3,p,+,-,0.250966072083,8.1,1254.3,52,12,19.8,-0.9,-1.1
52,0.0,False,3,q,+,-,0.285275936127,7.4,1253.6,53,13,19.8,-0.4,-0.7
53,1.0,False,3,p,+,-,0.30107998848,6.3,1252.5,54,14,19.8,-1.1,-1.0
54,1.0,False,3,p,+,-,0.317836999893,5.2,1251.4,55,15,19.8,-1.1,-1.2
55,1.0,False,3,p,+,-,0.267894029617,4.3,1250.5,56,16,19.8,-0.9,-1.1
56,1.0,False,3,p,+,-,0.300884008408,2.9,1249.1,57,17,19.8,-1.4,-1.2
57,1.0,False,3,p,+,-,0.284312963486,2.0,1248.2,58,18,19.8,-0.9,-1.1
58,1.0,False,3,p,+,-,0.300903081894,1.1,1247.3,59,19,19.8,-0.9,-1.4
59,1.0,False,3,p,+,-,0.351085186005,-0.2,1246.0,60,20,19.8,-1.3,-0.9
60,0.0,True,4,p,++,--,0.73474407196,115.5,1361.5,61,1,124.0,-4.9,-8.5
61,1.0,True,4,q,++,--,0.568205118179,112.1,1358.1,62,2,124.0,-3.4,-4.8
62,1.0,True,4,q,++,--,0.317659854889,107.2,1353.2,63,3,124.0,-4.9,-6.4
63,1.0,True,4,q,++,--,0.35092997551,102.1,1348.1,64,4,124.0,-5.1,-5.6
64,1.0,True,4,q,++,--,0.284328937531,97.2,1343.2,65,5,124.0,-4.9,-8.6
65,1.0,True,4,q,++,--,0.334630012512,91.5,1337.5,66,6,124.0,-5.7,-6.8
66,1.0,True,4,q,++,--,0.33434009552,86.2,1332.2,67,7,124.0,-5.3,-7.9
67,1.0,True,4,q,++,--,0.301163911819,83.2,1329.2,68,8,124.0,-3.0,-8.6
68,1.0,True,4,q,++,--,0.317583084106,77.2,1323.2,69,9,124.0,-6.0,-6.3
69,1.0,True,4,q,++,--,0.334562778473,71.2,1317.2,70,10,124.0,-6.0,-4.5
70,1.0,True,4,q,++,--,0.284210920334,66.1,1312.1,71,11,124.0,-5.1,-6.3
71,1.0,True,4,q,++,--,0.284304141998,60.9,1306.9,72,12,124.0,-5.2,-5.2
72,1.0,True,4,q,++,--,0.35099697113,56.2,1302.2,73,13,124.0,-4.7,-8.2
73,1.0,True,4,q,++,--,0.451133966446,52.3,1298.3,74,14,124.0,-3.9,-7.2
74,1.0,True,4,q,++,--,0.417710065842,49.2,1295.2,75,15,124.0,-3.1,-10.6
75,1.0,True,4,q,++,--,0.284271001816,45.5,1291.5,76,16,124.0,-3.7,-6.4
76,1.0,True,4,q,++,--,0.417732954025,41.2,1287.2,77,17,124.0,-4.3,-6.7
77,1.0,True,4,q,++,--,0.401149988174,37.2,1283.2,78,18,124.0,-4.0,-6.5
78,1.0,True,4,q,++,--,0.352111816406,29.5,1275.5,79,19,124.0,-7.7,-5.7
79,1.0,True,4,q,++,--,0.267731189728,24.8,1270.8,80,20,124.0,-4.7,-7.0
80,1.0,False,5,p,+,+,0.417783021927,21.2,1292.0,81,1,19.8,1.4,1.0
81,1.0,False,5,p,+,+,0.301359176636,22.2,1293.0,82,2,19.8,1.0,0.9
82,1.0,False,5,p,+,+,0.284170150757,23.6,1294.4,83,3,19.8,1.4,1.0
83,1.0,False,5,p,+,+,0.284300088882,24.8,1295.6,84,4,19.8,1.2,0.9
84,1.0,False,5,p,+,+,0.267581939697,25.5,1296.3,85,5,19.8,0.7,0.6
85,1.0,False,5,p,+,+,0.267580032349,26.8,1297.6,86,6,19.8,1.3,0.9
86,1.0,False,5,p,+,+,0.267575979233,27.8,1298.6,87,7,19.8,1.0,0.8
87,1.0,False,5,p,+,+,0.317728042603,29.0,1299.8,88,8,19.8,1.2,0.7
88,1.0,False,5,p,+,+,0.317749977112,30.0,1300.8,89,9,19.8,1.0,0.6
89,1.0,False,5,p,+,+,0.284376144409,30.9,1301.7,90,10,19.8,0.9,1.1
90,1.0,False,5,p,+,+,0.284492969513,32.0,1302.8,91,11,19.8,1.1,0.7
91,1.0,False,5,p,+,+,0.251028060913,33.2,1304.0,92,12,19.8,1.2,0.8
92,1.0,False,5,p,+,+,0.26774096489,34.4,1305.2,93,13,19.8,1.2,1.0
93,0.0,False,5,q,+,+,0.217849969864,35.5,1306.3,94,14,19.8,1.1,1.1
94,0.0,False,5,q,+,+,0.251002073288,36.2,1307.0,95,15,19.8,1.0,0.7
95,1.0,False,5,p,+,+,0.30092382431,37.4,1308.2,96,16,19.8,1.2,1.0
96,1.0,False,5,p,+,+,0.217666864395,38.4,1309.2,97,17,19.8,1.0,0.6
97,1.0,False,5,p,+,+,0.351109027863,39.4,1310.2,98,18,19.8,1.0,0.8
98,1.0,False,5,p,+,+,0.284217119217,40.5,1311.3,99,19,19.8,1.1,1.2
99,1.0,False,5,p,+,+,0.267695903778,41.5,1312.3,100,20,19.8,1.0,0.6
100,0.0,False,6,q,-,+,0.484501123428,-20.2,1292.1,101,1,-20.9,1.0,0.7
101,1.0,False,6,p,-,+,0.517990112305,-19.0,1293.3,102,2,-20.9,1.2,0.7
102,1.0,False,6,p,-,+,0.33454990387,-18.3,1294.0,103,3,-20.9,0.7,0.8
103,1.0,False,6,p,-,+,0.200879812241,-17.6,1294.7,104,4,-20.9,0.7,0.7
104,0.0,False,6,q,-,+,0.251073122025,-16.6,1295.7,105,5,-20.9,0.9,1.0
105,0.0,False,6,q,-,+,0.284210920334,-15.9,1296.4,106,6,-20.9,0.8,0.7
106,1.0,False,6,p,-,+,0.334386110306,-14.9,1297.4,107,7,-20.9,1.0,1.0
107,1.0,False,6,p,-,+,0.251231193542,-13.6,1298.7,108,8,-20.9,1.3,0.6
108,1.0,False,6,p,-,+,0.21759390831,-12.6,1299.7,109,9,-20.9,1.0,0.9
109,1.0,False,6,p,-,+,0.267767906189,-11.6,1300.7,110,10,-20.9,1.0,1.1
110,1.0,False,6,p,-,+,0.167448043823,-10.3,1302.0,111,11,-20.9,1.3,0.9
111,1.0,False,6,p,-,+,0.267600059509,-9.1,1303.2,112,12,-20.9,1.2,0.7
112,1.0,False,6,p,-,+,0.284409999847,-8.4,1303.9,113,13,-20.9,0.7,0.6
113,1.0,False,6,p,-,+,0.267651081085,-7.0,1305.3,114,14,-20.9,1.4,0.7
114,1.0,False,6,p,-,+,0.267531871796,-5.9,1306.4,115,15,-20.9,1.1,1.0
115,1.0,False,6,p,-,+,0.301021099091,-4.9,1307.4,116,16,-20.9,1.0,1.0
116,1.0,False,6,p,-,+,0.317672014236,-3.6,1308.7,117,17,-20.9,1.3,0.9
117,1.0,False,6,p,-,+,0.300943136215,-2.3,1310.0,118,18,-20.9,1.3,0.5
118,1.0,False,6,p,-,+,0.250933170319,-1.4,1310.9,119,19,-20.9,0.9,0.7
119,1.0,False,6,p,-,+,0.28435587883,-0.4,1311.9,120,20,-20.9,1.0,0.6
120,1.0,True,7,q,-,++,0.234179973602,-12.0,1299.9,121,1,-19.8,7.8,6.1
121,1.0,True,7,q,-,++,0.284273147583,-6.3,1305.6,122,2,-19.8,5.7,4.6
122,1.0,True,7,q,-,++,0.21763086319,0.3,1312.2,123,3,-19.8,6.6,5.9
123,1.0,True,7,q,-,++,0.267583847046,7.8,1319.7,124,4,-19.8,7.5,3.7
124,1.0,True,7,q,-,++,0.284329891205,14.7,1326.6,125,5,-19.8,6.9,5.4
125,1.0,True,7,q,-,++,0.234189033508,21.6,1333.5,126,6,-19.8,6.9,5.9
126,1.0,True,7,q,-,++,0.317723989487,28.3,1340.2,127,7,-19.8,6.7,4.6
127,1.0,True,7,q,-,++,0.284247875214,34.0,1345.9,128,8,-19.8,5.7,3.7
128,1.0,True,7,q,-,++,0.184175014496,41.9,1353.8,129,9,-19.8,7.9,4.6
129,1.0,True,7,q,-,++,0.234362125397,51.8,1363.7,130,10,-19.8,9.9,6.9
130,1.0,True,7,q,-,++,0.235269069672,56.4,1368.3,131,11,-19.8,4.6,4.6
