,event,key,rt
0,instructions_0,space,20.2571527958
1,instructions_1,space,48.6531879902
2,instructions_2,space,28.2646169662
3,instructions_3,space,57.6795628071
4,instructions_4,space,32.6526341438
5,random_event,space,4.98944807053
6,end_of_block,space,7.3251760006
7,random_event,space,4.32203292847
8,end_of_block,space,4.38873410225
9,random_event,space,3.77155184746
10,end_of_block,space,2.67018699646
11,random_event,space,2.019562006
12,end_of_block,space,3.62112689018
13,random_event,space,1.48556804657
14,end_of_block,space,6.92475295067
15,random_event,space,1.16885399818
16,end_of_block,space,2.80375003815
17,random_event,space,1.55226302147
18,end_of_block,space,4.17198300362
19,random_event,space,2.77032995224
20,end_of_block,space,2.68705201149
21,random_event,space,1.26867079735
22,end_of_block,space,2.8540699482
23,random_event,space,2.06947779655
24,end_of_block,space,1.1185131073
25,random_event,space,1.18526911736
26,end_of_block,space,2.06953597069
27,random_event,space,0.86817407608
28,end_of_block,space,1.11861300468
29,random_event,space,1.23522400856
30,end_of_block,space,1.90281796455
31,random_event,space,1.20195007324
32,end_of_block,space,0.934915065765
33,random_event,space,0.968451023102
34,end_of_block,space,1.16859292984
35,random_event,space,1.01838707924
36,end_of_block,space,2.83691811562
37,end_of_experiment,space,1.3023660183
