,event,key,rt
0,instructions_0,space,9.97900891304
1,instructions_1,space,20.8898339272
2,instructions_2,space,26.5625829697
3,instructions_3,space,30.1332731247
4,instructions_4,space,53.6752710342
5,random_event,space,20.1224048138
6,end_of_block,space,10.3284449577
7,random_event,space,10.0948309898
8,end_of_block,space,9.97804498672
9,random_event,space,6.9581849575
10,end_of_block,space,7.12499022484
11,random_event,space,4.38875389099
12,end_of_block,space,5.70679187775
13,random_event,space,1.45223283768
14,end_of_block,space,7.44204807281
15,random_event,space,1.73580503464
16,end_of_block,space,2.35323190689
17,random_event,space,1.88605117798
18,end_of_block,space,3.07059288025
19,random_event,space,2.5033659935
20,end_of_block,space,2.73701000214
21,random_event,space,1.93617200851
22,end_of_block,space,0.968276977539
23,random_event,space,1.68575787544
24,end_of_block,space,1.16856408119
25,random_event,space,0.668032884598
26,end_of_block,space,0.784605026245
27,random_event,space,0.701361894608
28,end_of_block,space,0.668133020401
29,random_event,space,0.467722892761
30,end_of_block,space,1.01843380928
31,random_event,space,0.83495593071
32,end_of_block,space,1.5355348587
33,random_event,space,2.01947712898
34,end_of_block,space,1.13526701927
35,random_event,space,0.601274013519
36,end_of_block,space,1.01842594147
37,end_of_experiment,space,1.70254087448
