,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,1.0,False,1,p,--,++,2.120885849,-112.5,913.5,1,1,-120.0,7.5,2.9
1,0.0,False,1,q,--,++,2.18675684929,-108.6,917.4,2,2,-120.0,7.3,3.9
2,1.0,False,1,p,--,++,0.66822218895,-102.9,923.1,3,3,-120.0,5.7,7.2
3,0.0,False,1,q,--,++,1.70366597176,-97.1,928.9,4,4,-120.0,5.9,5.8
4,0.0,False,1,q,--,++,1.18549919128,-92.4,933.6,5,5,-120.0,7.0,4.7
5,1.0,False,1,p,--,++,0.768102169037,-83.7,942.3,6,6,-120.0,8.7,4.9
6,0.0,False,1,q,--,++,0.885313987732,-78.3,947.7,7,7,-120.0,7.7,5.4
7,1.0,False,1,p,--,++,0.551357984543,-70.8,955.2,8,8,-120.0,7.5,5.3
8,1.0,False,1,p,--,++,0.451236963272,-66.5,959.5,9,9,-120.0,4.3,6.5
9,1.0,False,1,p,--,++,0.651478052139,-58.6,967.4,10,10,-120.0,7.9,5.3
10,0.0,False,1,q,--,++,0.417783975601,-55.1,970.9,11,11,-120.0,5.9,3.5
11,0.0,False,1,q,--,++,0.451132059097,-50.9,975.1,12,12,-120.0,6.2,4.2
12,1.0,False,1,p,--,++,0.467788934708,-46.0,980.0,13,13,-120.0,4.9,4.2
13,1.0,False,1,p,--,++,0.617944955826,-39.5,986.5,14,14,-120.0,6.5,6.4
14,0.0,False,1,q,--,++,0.551260948181,-34.5,991.5,15,15,-120.0,7.2,5.0
15,1.0,False,1,p,--,++,0.434690952301,-27.6,998.4,16,16,-120.0,6.9,5.0
16,1.0,False,1,p,--,++,0.634715080261,-20.4,1005.6,17,17,-120.0,7.2,5.0
17,1.0,False,1,p,--,++,0.51904296875,-12.7,1013.3,18,18,-120.0,7.7,6.2
18,1.0,False,1,p,--,++,0.601413965225,-5.8,1020.2,19,19,-120.0,6.9,3.9
19,1.0,False,1,p,--,++,0.401377916336,-0.4,1025.6,20,20,-120.0,5.4,6.9
20,0.0,False,2,q,+,--,2.52050590515,14.4,1040.0,21,1,20.2,-3.1,-5.8
21,1.0,False,2,p,+,--,0.635568857193,10.4,1036.0,22,2,20.2,-4.0,-8.4
22,1.0,False,2,p,+,--,1.11875414848,3.7,1029.3,23,3,20.2,-6.7,-7.5
