,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,0.0,True,1,p,++,-,0.751569032669,113.2,1139.2,1,1,114.0,-1.2,-0.8
1,0.0,True,1,p,++,-,0.834943056107,111.9,1137.9,2,2,114.0,-0.9,-1.3
2,1.0,True,1,q,++,-,0.567936182022,111.1,1137.1,3,3,114.0,-0.8,-1.1
3,0.0,True,1,p,++,-,0.951714038849,109.8,1135.8,4,4,114.0,-0.9,-1.3
4,1.0,True,1,q,++,-,0.734733104706,108.7,1134.7,5,5,114.0,-1.1,-0.8
5,1.0,True,1,q,++,-,0.768167972565,107.8,1133.8,6,6,114.0,-0.9,-1.3
6,0.0,True,1,p,++,-,0.701390981674,106.3,1132.3,7,7,114.0,-0.8,-1.5
7,0.0,True,1,p,++,-,0.36776804924,105.1,1131.1,8,8,114.0,-0.8,-1.2
8,0.0,True,1,p,++,-,0.301035881042,104.1,1130.1,9,9,114.0,-0.6,-1.0
9,1.0,True,1,q,++,-,0.301081895828,103.2,1129.2,10,10,114.0,-0.9,-1.1
10,1.0,True,1,q,++,-,0.801649808884,102.4,1128.4,11,11,114.0,-0.8,-1.3
11,0.0,True,1,p,++,-,0.53458404541,101.3,1127.3,12,12,114.0,-0.9,-1.1
12,1.0,True,1,q,++,-,0.417796134949,100.3,1126.3,13,13,114.0,-1.0,-1.0
13,0.0,True,1,p,++,-,0.417865037918,99.2,1125.2,14,14,114.0,-1.1,-1.1
14,0.0,True,1,p,++,-,0.784638166428,97.7,1123.7,15,15,114.0,-0.9,-1.5
15,1.0,True,1,q,++,-,0.618039131165,97.0,1123.0,16,16,114.0,-0.7,-0.7
16,1.0,True,1,q,++,-,0.617947101593,96.0,1122.0,17,17,114.0,-1.0,-1.0
17,1.0,True,1,q,++,-,0.651438951492,95.0,1121.0,18,18,114.0,-1.0,-1.1
18,1.0,True,1,q,++,-,0.634764909744,94.6,1120.6,19,19,114.0,-0.4,-0.9
19,1.0,True,1,q,++,-,0.65128493309,93.3,1119.3,20,20,114.0,-1.3,-1.5
20,0.0,True,2,p,-,--,2.5533618927,-25.9,1093.4,21,1,-19.1,-4.2,-6.8
21,1.0,True,2,q,-,--,1.10198187828,-28.6,1090.7,22,2,-19.1,-2.7,-7.5
22,1.0,True,2,q,-,--,0.618050098419,-33.3,1086.0,23,3,-19.1,-4.7,-6.5
23,1.0,True,2,q,-,--,0.551267147064,-39.7,1079.6,24,4,-19.1,-6.4,-5.4
24,0.0,True,2,p,-,--,0.601260900497,-45.4,1073.9,25,5,-19.1,-5.6,-5.7
25,0.0,True,2,p,-,--,0.384296894073,-51.8,1067.5,26,6,-19.1,-3.9,-6.4
26,1.0,True,2,q,-,--,0.318530082703,-57.5,1061.8,27,7,-19.1,-5.7,-6.9
27,1.0,True,2,q,-,--,0.684666156769,-62.9,1056.4,28,8,-19.1,-5.4,-6.6
28,1.0,True,2,q,-,--,0.601509094238,-69.7,1049.6,29,9,-19.1,-6.8,-6.4
29,1.0,True,2,q,-,--,0.751571893692,-76.1,1043.2,30,10,-19.1,-6.4,-7.3
30,1.0,True,2,q,-,--,0.70160984993,-79.9,1039.4,31,11,-19.1,-3.8,-8.0
31,1.0,True,2,q,-,--,0.651375770569,-83.2,1036.1,32,12,-19.1,-3.3,-8.8
32,1.0,True,2,q,-,--,0.818238019943,-89.0,1030.3,33,13,-19.1,-5.8,-8.7
33,1.0,True,2,q,-,--,0.367679834366,-93.9,1025.4,34,14,-19.1,-4.9,-7.0
34,1.0,True,2,q,-,--,0.35099196434,-100.7,1018.6,35,15,-19.1,-6.8,-7.2
35,1.0,True,2,q,-,--,0.317859888077,-106.1,1013.2,36,16,-19.1,-5.4,-7.5
36,1.0,True,2,q,-,--,0.501307964325,-110.1,1009.2,37,17,-19.1,-4.0,-7.7
37,1.0,True,2,q,-,--,0.618054151535,-115.1,1004.2,38,18,-19.1,-5.0,-7.9
38,1.0,True,2,q,-,--,0.367663145065,-121.4,997.9,39,19,-19.1,-6.3,-6.5
39,1.0,True,2,q,-,--,0.734931945801,-126.9,992.4,40,20,-19.1,-5.5,-7.4
40,0.0,True,3,p,+,+,1.08499693871,21.6,1014.0,41,1,20.6,1.1,1.0
41,0.0,True,3,p,+,+,0.567941904068,22.5,1014.9,42,2,20.6,0.7,0.9
42,0.0,True,3,p,+,+,0.367885828018,23.4,1015.8,43,3,20.6,1.0,0.9
43,0.0,True,3,p,+,+,0.451122999191,24.1,1016.5,44,4,20.6,1.1,0.7
44,1.0,True,3,q,+,+,0.484668016434,25.2,1017.6,45,5,20.6,1.1,0.9
45,1.0,True,3,q,+,+,0.401204824448,26.9,1019.3,46,6,20.6,1.7,1.0
46,1.0,True,3,q,+,+,0.417709827423,28.0,1020.4,47,7,20.6,1.1,1.1
47,1.0,True,3,q,+,+,0.484668970108,28.9,1021.3,48,8,20.6,0.9,1.0
48,1.0,True,3,q,+,+,0.601521015167,29.7,1022.1,49,9,20.6,0.8,1.2
49,0.0,True,3,p,+,+,0.367648124695,30.8,1023.2,50,10,20.6,1.2,1.1
50,0.0,True,3,p,+,+,0.334485054016,31.7,1024.1,51,11,20.6,0.7,0.9
51,0.0,True,3,p,+,+,0.334614992142,32.6,1025.0,52,12,20.6,1.0,0.9
52,1.0,True,3,q,+,+,0.517846107483,33.8,1026.2,53,13,20.6,1.2,1.1
53,1.0,True,3,q,+,+,0.651700019836,34.9,1027.3,54,14,20.6,1.1,1.2
54,1.0,True,3,q,+,+,0.502075910568,36.3,1028.7,55,15,20.6,1.4,1.0
55,0.0,True,3,p,+,+,0.534575939178,37.1,1029.5,56,16,20.6,1.0,0.8
56,1.0,True,3,q,+,+,0.45108294487,38.3,1030.7,57,17,20.6,1.2,0.6
57,1.0,True,3,q,+,+,0.60133600235,39.4,1031.8,58,18,20.6,1.1,1.0
58,1.0,True,3,q,+,+,0.568097114563,40.7,1033.1,59,19,20.6,1.3,0.8
59,1.0,True,3,q,+,+,0.668072938919,41.6,1034.0,60,20,20.6,0.9,0.7
60,0.0,False,4,q,-,+,0.818097829819,-19.2,1014.8,61,1,-20.6,1.0,1.4
61,0.0,False,4,q,-,+,0.651539087296,-18.4,1015.6,62,2,-20.6,1.1,0.8
62,0.0,False,4,q,-,+,0.284287929535,-17.6,1016.4,63,3,-20.6,1.6,0.8
63,0.0,False,4,q,-,+,0.317698955536,-16.8,1017.2,64,4,-20.6,1.1,0.8
64,1.0,False,4,p,-,+,0.284527778625,-15.9,1018.1,65,5,-20.6,0.9,0.7
65,1.0,False,4,p,-,+,0.768105983734,-14.7,1019.3,66,6,-20.6,1.2,0.8
66,1.0,False,4,p,-,+,0.601416826248,-13.3,1020.7,67,7,-20.6,1.4,0.8
67,1.0,False,4,p,-,+,0.835075139999,-12.1,1021.9,68,8,-20.6,1.2,0.9
68,1.0,False,4,p,-,+,0.684828996658,-10.9,1023.1,69,9,-20.6,1.2,0.7
69,1.0,False,4,p,-,+,0.818079948425,-9.9,1024.1,70,10,-20.6,1.0,0.9
70,1.0,False,4,p,-,+,0.502398967743,-8.6,1025.4,71,11,-20.6,1.3,1.1
71,1.0,False,4,p,-,+,0.551295042038,-7.4,1026.6,72,12,-20.6,1.2,1.0
72,1.0,False,4,p,-,+,0.484524011612,-6.5,1027.5,73,13,-20.6,0.9,1.0
73,0.0,False,4,q,-,+,0.417950868607,-5.4,1028.6,74,14,-20.6,1.0,1.1
74,0.0,False,4,q,-,+,0.384551048279,-4.6,1029.4,75,15,-20.6,1.0,0.8
75,1.0,False,4,p,-,+,0.36775803566,-3.8,1030.2,76,16,-20.6,0.8,1.3
76,0.0,False,4,q,-,+,0.651443004608,-3.1,1030.9,77,17,-20.6,1.2,0.7
77,0.0,False,4,q,-,+,0.668011903763,-2.1,1031.9,78,18,-20.6,1.2,1.0
78,0.0,False,4,q,-,+,0.652391910553,-1.3,1032.7,79,19,-20.6,1.1,0.8
79,1.0,False,4,p,-,+,0.367766857147,-0.3,1033.7,80,20,-20.6,1.0,1.0
80,0.0,False,5,q,++,-,1.21877908707,129.9,1163.6,81,1,131.0,-0.9,-1.1
81,1.0,False,5,p,++,-,0.818245172501,129.1,1162.8,82,2,131.0,-0.8,-0.8
82,1.0,False,5,p,++,-,1.03496003151,128.6,1162.3,83,3,131.0,-0.5,-1.1
83,1.0,False,5,p,++,-,0.851834058762,127.9,1161.6,84,4,131.0,-0.7,-0.7
84,1.0,False,5,p,++,-,1.01852011681,127.4,1161.1,85,5,131.0,-0.5,-0.9
85,1.0,False,5,p,++,-,0.951723098755,126.4,1160.1,86,6,131.0,-1.0,-1.0
86,1.0,False,5,p,++,-,1.00276708603,125.7,1159.4,87,7,131.0,-0.7,-1.2
87,1.0,False,5,p,++,-,0.668058872223,124.7,1158.4,88,8,131.0,-1.0,-1.2
88,1.0,False,5,p,++,-,0.684762001038,123.8,1157.5,89,9,131.0,-0.9,-1.3
89,1.0,False,5,p,++,-,0.601282119751,122.7,1156.4,90,10,131.0,-1.1,-1.0
90,0.0,False,5,q,++,-,0.367600917816,121.7,1155.4,91,11,131.0,-1.1,-1.0
91,0.0,False,5,q,++,-,0.584753990173,120.8,1154.5,92,12,131.0,-1.0,-0.9
92,0.0,False,5,q,++,-,0.518075942993,119.8,1153.5,93,13,131.0,-0.9,-1.0
93,1.0,False,5,p,++,-,0.718029975891,118.5,1152.2,94,14,131.0,-1.3,-1.0
94,0.0,False,5,q,++,-,0.618231773376,117.2,1150.9,95,15,131.0,-0.7,-1.3
95,1.0,False,5,p,++,-,0.534743070602,116.5,1150.2,96,16,131.0,-0.7,-1.1
96,1.0,False,5,p,++,-,0.417818069458,115.6,1149.3,97,17,131.0,-0.9,-1.3
97,1.0,False,5,p,++,-,0.384710073471,114.8,1148.5,98,18,131.0,-0.8,-1.1
98,1.0,False,5,p,++,-,0.501263856888,114.0,1147.7,99,19,131.0,-0.8,-1.0
99,1.0,False,5,p,++,-,0.401298046112,113.3,1147.0,100,20,131.0,-0.7,-1.0
100,1.0,True,6,q,--,-,0.918473005295,-112.8,1034.2,101,1,-112.0,-0.8,-1.1
101,1.0,True,6,q,--,-,0.367746829987,-113.1,1033.9,102,2,-112.0,-0.3,-1.2
102,1.0,True,6,q,--,-,0.568012952805,-113.9,1033.1,103,3,-112.0,-0.8,-1.1
103,1.0,True,6,q,--,-,0.618245840073,-115.0,1032.0,104,4,-112.0,-1.1,-0.8
104,0.0,True,6,p,--,-,0.401109933853,-116.0,1031.0,105,5,-112.0,-0.9,-1.0
105,1.0,True,6,q,--,-,0.352039813995,-117.1,1029.9,106,6,-112.0,-1.1,-1.3
106,1.0,True,6,q,--,-,0.634788990021,-118.3,1028.7,107,7,-112.0,-1.2,-1.0
107,1.0,True,6,q,--,-,0.317733049393,-119.1,1027.9,108,8,-112.0,-0.8,-1.2
108,1.0,True,6,q,--,-,0.35099196434,-120.1,1026.9,109,9,-112.0,-1.0,-1.1
109,1.0,True,6,q,--,-,0.317734003067,-121.1,1025.9,110,10,-112.0,-1.0,-0.9
110,1.0,True,6,q,--,-,0.267630815506,-121.9,1025.1,111,11,-112.0,-0.8,-1.1
111,1.0,True,6,q,--,-,0.317744016647,-122.7,1024.3,112,12,-112.0,-0.8,-1.0
112,0.0,True,6,p,--,-,0.300962209702,-124.2,1022.8,113,13,-112.0,-1.1,-1.5
113,1.0,True,6,q,--,-,0.56784081459,-124.8,1022.2,114,14,-112.0,-0.6,-0.8
114,1.0,True,6,q,--,-,0.651371955872,-125.6,1021.4,115,15,-112.0,-0.8,-1.5
115,1.0,True,6,q,--,-,0.584576129913,-126.1,1020.9,116,16,-112.0,-0.5,-1.5
116,1.0,True,6,q,--,-,0.418017148972,-126.5,1020.5,117,17,-112.0,-0.4,-1.0
117,1.0,True,6,q,--,-,0.584543943405,-127.4,1019.6,118,18,-112.0,-0.9,-1.3
118,1.0,True,6,q,--,-,0.40110707283,-127.9,1019.1,119,19,-112.0,-0.5,-1.2
119,1.0,True,6,q,--,-,0.434838056564,-128.7,1018.3,120,20,-112.0,-0.8,-1.5
120,0.0,True,7,p,--,--,1.00183415413,-130.4,887.9,121,1,-122.0,-6.2,-8.4
121,1.0,True,7,q,--,--,0.501298904419,-134.9,883.4,122,2,-122.0,-4.5,-7.6
122,1.0,True,7,q,--,--,0.534533023834,-139.0,879.3,123,3,-122.0,-4.1,-7.1
123,1.0,True,7,q,--,--,0.367835998535,-146.1,872.2,124,4,-122.0,-7.1,-9.1
124,1.0,True,7,q,--,--,0.517970085144,-152.0,866.3,125,5,-122.0,-5.9,-6.2
125,1.0,True,7,q,--,--,0.501158952713,-157.9,860.4,126,6,-122.0,-5.9,-4.8
126,1.0,True,7,q,--,--,0.285238027573,-163.5,854.8,127,7,-122.0,-5.6,-8.0
127,1.0,True,7,q,--,--,0.718249082565,-168.5,849.8,128,8,-122.0,-5.0,-8.7
128,1.0,True,7,q,--,--,0.517961978912,-172.9,845.4,129,9,-122.0,-4.4,-5.5
129,1.0,True,7,q,--,--,0.551191091537,-181.1,837.2,130,10,-122.0,-8.2,-5.8
130,1.0,True,7,q,--,--,0.484488964081,-187.5,830.8,131,11,-122.0,-6.4,-8.3
131,1.0,True,7,q,--,--,0.634995937347,-191.6,826.7,132,12,-122.0,-4.1,-8.7
132,1.0,True,7,q,--,--,0.384397983551,-193.6,824.7,133,13,-122.0,-2.0,-8.3
133,1.0,True,7,q,--,--,1.11955404282,-197.4,820.9,134,14,-122.0,-3.8,-7.1
134,1.0,True,7,q,--,--,1.26862812042,-201.2,817.1,135,15,-122.0,-3.8,-7.5
135,1.0,True,7,q,--,--,0.58466386795,-206.8,811.5,136,16,-122.0,-5.6,-8.9
136,1.0,True,7,q,--,--,0.651482105255,-209.2,809.1,137,17,-122.0,-2.4,-7.5
137,1.0,True,7,q,--,--,0.484580993652,-214.5,803.8,138,18,-122.0,-5.3,-7.3
138,1.0,True,7,q,--,--,0.451080083847,-219.8,798.5,139,19,-122.0,-5.3,-5.2
139,1.0,True,7,q,--,--,0.267755031586,-224.4,793.9,140,20,-122.0,-4.6,-5.7
