,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,0.0,False,1,q,++,+,2.55343604088,118.7,1144.7,1,1,118.0,1.2,0.7
1,0.0,False,1,q,++,+,0.751413106918,119.6,1145.6,2,2,118.0,1.3,0.9
2,1.0,False,1,p,++,+,0.634672164917,120.6,1146.6,3,3,118.0,1.0,0.6
3,0.0,False,1,q,++,+,0.718066930771,121.1,1147.1,4,4,118.0,0.9,0.5
4,1.0,False,1,p,++,+,0.234378099442,121.8,1147.8,5,5,118.0,0.7,1.0
5,1.0,False,1,p,++,+,0.551219940186,123.1,1149.1,6,6,118.0,1.3,1.1
6,1.0,False,1,p,++,+,0.417742967606,124.6,1150.6,7,7,118.0,1.5,0.8
7,1.0,False,1,p,++,+,0.20084810257,125.7,1151.7,8,8,118.0,1.1,1.0
8,1.0,False,1,p,++,+,0.167426109314,126.9,1152.9,9,9,118.0,1.2,0.9
9,1.0,False,1,p,++,+,0.150897026062,128.3,1154.3,10,10,118.0,1.4,0.7
10,0.0,False,1,q,++,+,0.384627103806,129.5,1155.5,11,11,118.0,1.2,1.2
11,1.0,False,1,p,++,+,0.23418712616,130.5,1156.5,12,12,118.0,1.0,0.6
12,1.0,False,1,p,++,+,0.25097489357,131.6,1157.6,13,13,118.0,1.1,0.9
13,1.0,False,1,p,++,+,0.267753124237,133.1,1159.1,14,14,118.0,1.5,0.8
14,1.0,False,1,p,++,+,0.234416007996,134.1,1160.1,15,15,118.0,1.0,0.5
15,0.0,False,1,q,++,+,0.23432302475,135.1,1161.1,16,16,118.0,1.2,1.0
16,1.0,False,1,p,++,+,0.434438943863,136.2,1162.2,17,17,118.0,1.1,0.8
17,1.0,False,1,p,++,+,0.351091146469,137.2,1163.2,18,18,118.0,1.0,0.7
18,1.0,False,1,p,++,+,0.218580961227,138.1,1164.1,19,19,118.0,0.9,0.8
19,1.0,False,1,p,++,+,0.234220027924,139.4,1165.4,20,20,118.0,1.3,1.2
