,event,key,rt
0,instructions_0,space,5.74095606804
1,instructions_1,space,6.60791778564
2,instructions_2,space,13.4486150742
3,instructions_3,space,10.1784710884
4,instructions_4,space,21.4737970829
5,random_event,space,5.90735507011
6,end_of_block,space,20.7396810055
7,random_event,space,3.73797082901
8,end_of_block,space,2.03615379333
9,random_event,space,0.901597976685
10,end_of_block,space,2.75370597839
11,random_event,space,0.484575033188
12,end_of_block,space,6.67478513718
13,random_event,space,2.92073392868
14,end_of_block,space,2.10291314125
15,random_event,space,1.18528413773
16,end_of_block,space,0.868249893188
17,random_event,space,2.08621811867
18,end_of_block,space,1.50220108032
19,random_event,space,2.57009196281
20,end_of_block,space,1.76934480667
21,random_event,space,1.61905884743
22,end_of_block,space,0.784677028656
23,random_event,space,0.935251951218
24,end_of_block,space,0.818139076233
25,random_event,space,0.284431934357
26,end_of_block,space,0.718040943146
27,random_event,space,0.417810201645
28,end_of_block,space,0.935039043427
29,random_event,space,0.818323850632
30,end_of_block,space,1.85270905495
31,random_event,space,0.434377908707
32,end_of_block,space,1.08546996117
33,random_event,space,0.66802406311
34,end_of_block,space,1.10185980797
35,random_event,space,0.384308099747
36,end_of_block,space,0.968330860138
37,end_of_experiment,space,0.467889070511
