,event,key,rt
0,instructions_0,space,21.607986927
1,instructions_1,space,13.7155430317
2,instructions_2,space,28.3480529785
3,instructions_3,space,21.5906910896
4,instructions_4,space,36.9739840031
5,random_event,space,9.77789306641
6,end_of_block,space,11.7134239674
7,random_event,space,8.00919914246
8,end_of_block,space,8.10937905312
9,random_event,space,4.13837909698
10,end_of_block,space,7.80908179283
11,random_event,space,7.19176387787
12,end_of_block,space,3.17074203491
13,random_event,space,6.14061403275
14,end_of_block,space,6.55761814117
15,random_event,space,5.37320518494
16,end_of_block,space,3.42102193832
17,random_event,space,4.82256102562
18,end_of_block,space,3.42100405693
19,random_event,space,4.65583205223
20,end_of_block,space,3.35425901413
21,random_event,space,2.38668894768
22,end_of_block,space,5.32306599617
23,random_event,space,2.35321998596
24,end_of_block,space,0.651334047318
25,random_event,space,1.55233192444
26,end_of_block,space,3.05398988724
27,random_event,space,2.47000718117
28,end_of_block,space,4.10513997078
29,random_event,space,2.48667597771
30,end_of_block,space,2.63695001602
31,random_event,space,2.6869661808
32,end_of_block,space,2.1029689312
33,random_event,space,1.35207009315
34,end_of_block,space,2.75388908386
35,random_event,space,2.03608012199
36,end_of_block,space,1.78597211838
37,end_of_experiment,space,1.96941804886
