,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,0.0,False,1,q,--,+,1.56895494461,-123.1,902.9,1,1,-124.0,1.0,0.9
1,1.0,False,1,p,--,+,0.317684173584,-121.9,904.1,2,2,-124.0,1.2,1.0
2,0.0,False,1,q,--,+,0.251924991608,-121.2,904.8,3,3,-124.0,1.3,0.7
3,0.0,False,1,q,--,+,0.284305095673,-120.6,905.4,4,4,-124.0,1.3,0.6
4,1.0,False,1,p,--,+,0.0173101425171,-119.5,906.5,5,5,-124.0,1.1,0.9
5,1.0,False,1,p,--,+,0.184314966202,-118.6,907.4,6,6,-124.0,0.9,0.6
6,1.0,False,1,p,--,+,0.184195041656,-117.2,908.8,7,7,-124.0,1.4,0.7
7,1.0,False,1,p,--,+,0.46764087677,-116.0,910.0,8,8,-124.0,1.2,1.1
8,0.0,False,1,q,--,+,0.167792081833,-115.4,910.6,9,9,-124.0,1.4,0.6
9,1.0,False,1,p,--,+,0.217522859573,-114.3,911.7,10,10,-124.0,1.1,1.2
10,1.0,False,1,p,--,+,0.0508151054382,-113.2,912.8,11,11,-124.0,1.1,0.7
11,1.0,False,1,p,--,+,0.184135913849,-112.3,913.7,12,12,-124.0,0.9,0.8
12,1.0,False,1,p,--,+,0.200922012329,-111.2,914.8,13,13,-124.0,1.1,0.9
13,1.0,False,1,p,--,+,0.250953912735,-109.9,916.1,14,14,-124.0,1.3,0.7
14,1.0,False,1,p,--,+,0.267783164978,-108.9,917.1,15,15,-124.0,1.0,1.0
15,0.0,False,1,q,--,+,0.0340871810913,-107.8,918.2,16,16,-124.0,1.4,1.1
16,1.0,False,1,p,--,+,0.200807094574,-106.9,919.1,17,17,-124.0,0.9,1.1
17,0.0,False,1,q,--,+,0.384464979172,-106.0,920.0,18,18,-124.0,1.0,0.9
18,1.0,False,1,p,--,+,0.234308004379,-104.9,921.1,19,19,-124.0,1.1,0.7
19,1.0,False,1,p,--,+,0.217669010162,-103.8,922.2,20,20,-124.0,1.1,1.0
20,0.0,True,2,p,++,+,0.451017141342,118.5,1040.7,21,1,118.0,0.8,0.5
21,1.0,True,2,q,++,+,0.200907945633,119.3,1041.5,22,2,118.0,0.8,1.0
22,0.0,True,2,p,++,+,0.134203910828,120.2,1042.4,23,3,118.0,1.0,0.9
23,0.0,True,2,p,++,+,0.66819691658,121.4,1043.6,24,4,118.0,1.0,1.2
24,1.0,True,2,q,++,+,0.234439134598,122.3,1044.5,25,5,118.0,0.9,1.1
25,0.0,True,2,p,++,+,0.250977039337,123.5,1045.7,26,6,118.0,0.8,1.2
26,0.0,True,2,p,++,+,0.217509031296,124.5,1046.7,27,7,118.0,1.4,1.0
27,0.0,True,2,p,++,+,0.134052038193,125.6,1047.8,28,8,118.0,1.3,1.1
28,0.0,True,2,p,++,+,0.134132146835,126.2,1048.4,29,9,118.0,1.3,0.6
29,0.0,True,2,p,++,+,0.0673198699951,127.4,1049.6,30,10,118.0,1.1,1.2
30,1.0,True,2,q,++,+,0.0507159233093,128.1,1050.3,31,11,118.0,0.7,0.5
31,0.0,True,2,p,++,+,0.100670099258,128.9,1051.1,32,12,118.0,1.0,0.8
32,0.0,True,2,p,++,+,0.134176015854,129.8,1052.0,33,13,118.0,1.4,0.9
33,0.0,True,2,p,++,+,0.200835943222,130.6,1052.8,34,14,118.0,1.2,0.8
34,0.0,True,2,p,++,+,0.150797128677,131.2,1053.4,35,15,118.0,1.4,0.6
35,0.0,True,2,p,++,+,0.434240818024,131.7,1053.9,36,16,118.0,0.6,0.5
36,1.0,True,2,q,++,+,0.000677824020386,133.2,1055.4,37,17,118.0,1.5,0.8
37,1.0,True,2,q,++,+,0.284209012985,134.4,1056.6,38,18,118.0,1.2,0.9
38,1.0,True,2,q,++,+,0.185154914856,135.4,1057.6,39,19,118.0,1.0,1.0
39,1.0,True,2,q,++,+,0.300905942917,136.7,1058.9,40,20,118.0,1.3,1.1
40,1.0,False,3,p,+,++,0.36761713028,25.7,1084.6,41,1,18.8,6.9,4.6
41,0.0,False,3,q,+,++,0.234242916107,31.3,1090.2,42,2,18.8,5.6,5.6
42,1.0,False,3,p,+,++,0.251202821732,38.5,1097.4,43,3,18.8,7.2,5.1
43,1.0,False,3,p,+,++,0.301255941391,47.3,1106.2,44,4,18.8,8.8,5.3
44,1.0,False,3,p,+,++,0.384521007538,54.7,1113.6,45,5,18.8,7.4,5.0
45,1.0,False,3,p,+,++,0.401090145111,63.2,1122.1,46,6,18.8,8.5,5.3
46,1.0,False,3,p,+,++,0.200942993164,72.4,1131.3,47,7,18.8,9.2,4.5
47,1.0,False,3,p,+,++,0.0340139865875,79.4,1138.3,48,8,18.8,7.0,4.8
48,1.0,False,3,p,+,++,0.0173242092133,85.2,1144.1,49,9,18.8,5.8,5.2
49,1.0,False,3,p,+,++,0.23420381546,91.8,1150.7,50,10,18.8,6.6,5.6
50,1.0,False,3,p,+,++,0.234431028366,97.8,1156.7,51,11,18.8,6.0,2.8
51,1.0,False,3,p,+,++,0.250768184662,105.9,1164.8,52,12,18.8,8.1,5.9
52,1.0,False,3,p,+,++,0.267606973648,112.2,1171.1,53,13,18.8,6.3,4.4
53,1.0,False,3,p,+,++,0.18415594101,120.0,1178.9,54,14,18.8,7.8,5.6
54,1.0,False,3,p,+,++,0.184203863144,126.4,1185.3,55,15,18.8,6.4,4.8
55,1.0,False,3,p,+,++,0.0840408802032,134.0,1192.9,56,16,18.8,7.6,5.1
56,1.0,False,3,p,+,++,0.534769058228,139.6,1198.5,57,17,18.8,5.6,3.1
57,1.0,False,3,p,+,++,0.234441995621,144.5,1203.4,58,18,18.8,4.9,6.7
58,1.0,False,3,p,+,++,0.200932979584,150.3,1209.2,59,19,18.8,5.8,5.2
59,1.0,False,3,p,+,++,0.084007024765,157.0,1215.9,60,20,18.8,6.7,6.3
60,1.0,True,4,q,-,-,0.434490919113,-21.6,1194.3,61,1,-20.4,-1.2,-1.2
61,1.0,True,4,q,-,-,0.301120996475,-22.2,1193.7,62,2,-20.4,-0.6,-1.2
62,1.0,True,4,q,-,-,0.284316062927,-23.3,1192.6,63,3,-20.4,-1.1,-1.1
63,1.0,True,4,q,-,-,0.467903852463,-24.0,1191.9,64,4,-20.4,-0.7,-1.1
64,1.0,True,4,q,-,-,0.217553138733,-25.1,1190.8,65,5,-20.4,-1.1,-1.2
65,1.0,True,4,q,-,-,0.200979948044,-26.2,1189.7,66,6,-20.4,-1.1,-1.0
66,1.0,True,4,q,-,-,0.200990915298,-26.9,1189.0,67,7,-20.4,-0.7,-1.1
67,1.0,True,4,q,-,-,0.300945997238,-27.6,1188.3,68,8,-20.4,-0.7,-1.1
68,1.0,True,4,q,-,-,0.284343004227,-28.6,1187.3,69,9,-20.4,-1.0,-1.0
69,1.0,True,4,q,-,-,0.167453050613,-29.6,1186.3,70,10,-20.4,-1.0,-1.4
70,1.0,True,4,q,-,-,0.134170055389,-30.1,1185.8,71,11,-20.4,-0.5,-1.0
71,1.0,True,4,q,-,-,0.267511129379,-31.0,1184.9,72,12,-20.4,-0.9,-0.7
72,1.0,True,4,q,-,-,0.434255838394,-31.9,1184.0,73,13,-20.4,-0.9,-1.5
73,1.0,True,4,q,-,-,0.251089096069,-32.8,1183.1,74,14,-20.4,-0.9,-1.2
74,1.0,True,4,q,-,-,0.317661046982,-33.8,1182.1,75,15,-20.4,-1.0,-0.9
75,1.0,True,4,q,-,-,0.217778921127,-34.7,1181.2,76,16,-20.4,-0.9,-1.0
76,1.0,True,4,q,-,-,0.517788171768,-35.7,1180.2,77,17,-20.4,-1.0,-1.1
77,1.0,True,4,q,-,-,0.267575979233,-36.6,1179.3,78,18,-20.4,-0.9,-1.2
78,1.0,True,4,q,-,-,0.267359018326,-37.4,1178.5,79,19,-20.4,-0.8,-0.6
79,1.0,True,4,q,-,-,0.134318113327,-38.4,1177.5,80,20,-20.4,-1.0,-1.1
80,1.0,True,5,q,-,++,0.334246873856,-15.1,1162.4,81,1,-20.5,5.4,6.9
81,1.0,True,5,q,-,++,0.201179981232,-8.4,1169.1,82,2,-20.5,6.7,3.9
82,0.0,True,5,p,-,++,0.217283964157,-1.9,1175.6,83,3,-20.5,6.3,6.5
83,1.0,True,5,q,-,++,0.350821971893,3.4,1180.9,84,4,-20.5,5.3,4.2
84,0.0,True,5,p,-,++,0.43439912796,6.8,1184.3,85,5,-20.5,6.9,3.4
85,1.0,True,5,q,-,++,0.25091791153,12.1,1189.6,86,6,-20.5,5.3,3.5
86,0.0,True,5,p,-,++,0.134155988693,17.2,1194.7,87,7,-20.5,7.3,5.1
87,0.0,True,5,p,-,++,0.217773914337,21.2,1198.7,88,8,-20.5,5.0,4.0
88,1.0,True,5,q,-,++,0.350979089737,26.6,1204.1,89,9,-20.5,5.4,4.1
89,0.0,True,5,p,-,++,0.267512083054,31.9,1209.4,90,10,-20.5,8.7,5.3
90,0.0,True,5,p,-,++,0.250732898712,38.0,1215.5,91,11,-20.5,7.1,6.1
91,0.0,True,5,p,-,++,0.117444992065,43.3,1220.8,92,12,-20.5,6.8,5.3
92,1.0,True,5,q,-,++,0.134327888489,49.3,1226.8,93,13,-20.5,6.0,4.2
93,1.0,True,5,q,-,++,0.234160900116,57.4,1234.9,94,14,-20.5,8.1,5.8
94,0.0,True,5,p,-,++,0.167307853699,61.1,1238.6,95,15,-20.5,7.3,3.7
95,1.0,True,5,q,-,++,0.1840031147,68.2,1245.7,96,16,-20.5,7.1,5.0
96,1.0,True,5,q,-,++,0.134286165237,77.3,1254.8,97,17,-20.5,9.1,8.9
97,1.0,True,5,q,-,++,0.201066017151,83.7,1261.2,98,18,-20.5,6.4,5.9
98,1.0,True,5,q,-,++,0.200819015503,91.0,1268.5,99,19,-20.5,7.3,5.7
99,1.0,True,5,q,-,++,0.217609882355,100.7,1278.2,100,20,-20.5,9.7,6.7
100,0.0,False,6,q,-,--,1.20207500458,-26.6,1251.6,101,1,-20.2,-6.5,-6.4
101,0.0,False,6,q,-,--,0.250962018967,-33.5,1244.7,102,2,-20.2,-5.6,-6.9
102,1.0,False,6,p,-,--,0.300977945328,-38.7,1239.5,103,3,-20.2,-5.2,-3.7
103,0.0,False,6,q,-,--,0.217698097229,-48.9,1229.3,104,4,-20.2,-3.6,-10.2
104,1.0,False,6,p,-,--,0.350908041,-53.0,1225.2,105,5,-20.2,-4.1,-7.6
105,1.0,False,6,p,-,--,0.250996112823,-58.4,1219.8,106,6,-20.2,-5.4,-6.7
106,1.0,False,6,p,-,--,0.267742872238,-63.8,1214.4,107,7,-20.2,-5.4,-8.2
107,1.0,False,6,p,-,--,0.201928853989,-69.4,1208.8,108,8,-20.2,-5.6,-5.7
108,1.0,False,6,p,-,--,0.301074981689,-74.5,1203.7,109,9,-20.2,-5.1,-7.0
109,1.0,False,6,p,-,--,0.217794895172,-79.1,1199.1,110,10,-20.2,-4.6,-6.5
110,1.0,False,6,p,-,--,0.301105976105,-84.7,1193.5,111,11,-20.2,-5.6,-6.9
111,1.0,False,6,p,-,--,0.284269094467,-90.1,1188.1,112,12,-20.2,-5.4,-6.1
112,1.0,False,6,p,-,--,0.167757034302,-94.0,1184.2,113,13,-20.2,-3.9,-8.0
113,1.0,False,6,p,-,--,0.150756835938,-99.0,1179.2,114,14,-20.2,-5.0,-6.6
114,1.0,False,6,p,-,--,0.000683784484863,-103.6,1174.6,115,15,-20.2,-4.6,-7.9
115,1.0,False,6,p,-,--,0.234350919724,-108.3,1169.9,116,16,-20.2,-4.7,-7.9
116,1.0,False,6,p,-,--,0.217792987823,-114.6,1163.6,117,17,-20.2,-6.3,-7.1
117,1.0,False,6,p,-,--,0.401080846786,-119.9,1158.3,118,18,-20.2,-5.3,-7.7
118,1.0,False,6,p,-,--,0.334389925003,-128.0,1150.2,119,19,-20.2,-8.1,-6.0
119,1.0,False,6,p,-,--,0.201001882553,-134.7,1143.5,120,20,-20.2,-6.7,-7.4
120,0.0,False,7,q,--,++,0.401135921478,-110.7,1032.8,121,1,-114.0,6.6,3.3
121,1.0,False,7,p,--,++,0.417646884918,-103.8,1039.7,122,2,-114.0,6.9,3.9
122,1.0,False,7,p,--,++,0.250986099243,-96.3,1047.2,123,3,-114.0,7.5,5.8
123,1.0,False,7,p,--,++,0.28444314003,-91.7,1051.8,124,4,-114.0,4.6,6.2
124,0.0,False,7,q,--,++,0.23454284668,-85.3,1058.2,125,5,-114.0,7.2,6.4
125,1.0,False,7,p,--,++,0.200870037079,-79.2,1064.3,126,6,-114.0,6.1,4.9
126,1.0,False,7,p,--,++,0.267644166946,-72.4,1071.1,127,7,-114.0,6.8,5.9
127,1.0,False,7,p,--,++,0.367830038071,-65.0,1078.5,128,8,-114.0,7.4,5.9
128,1.0,False,7,p,--,++,0.534569978714,-59.4,1084.1,129,9,-114.0,5.6,6.0
129,0.0,False,7,q,--,++,0.267798900604,-55.0,1088.5,130,10,-114.0,6.3,4.4
130,1.0,False,7,p,--,++,0.0338921546936,-49.1,1094.4,131,11,-114.0,5.9,4.8
131,1.0,False,7,p,--,++,0.167424917221,-40.6,1102.9,132,12,-114.0,8.5,5.5
132,1.0,False,7,p,--,++,0.217571020126,-33.5,1110.0,133,13,-114.0,7.1,5.7
133,1.0,False,7,p,--,++,0.434688091278,-25.5,1118.0,134,14,-114.0,8.0,4.0
134,1.0,False,7,p,--,++,0.21745300293,-16.9,1126.6,135,15,-114.0,8.6,6.4
135,1.0,False,7,p,--,++,0.434503078461,-9.8,1133.7,136,16,-114.0,7.1,5.3
136,1.0,False,7,p,--,++,0.367733001709,-5.6,1137.9,137,17,-114.0,4.2,5.2
137,1.0,False,7,p,--,++,0.100721120834,1.6,1145.1,138,18,-114.0,7.2,5.0
138,1.0,False,7,p,--,++,0.217540025711,8.3,1151.8,139,19,-114.0,6.7,3.2
139,1.0,False,7,p,--,++,0.251950979233,16.5,1160.0,140,20,-114.0,8.2,4.2
140,1.0,True,8,q,--,--,1.21887993813,-128.8,1031.2,141,1,-123.0,-5.8,-7.7
141,1.0,True,8,q,--,--,0.684668064117,-134.5,1025.5,142,2,-123.0,-5.7,-7.8
142,1.0,True,8,q,--,--,0.33533000946,-140.9,1019.1,143,3,-123.0,-6.4,-7.8
143,1.0,True,8,q,--,--,0.350821018219,-145.4,1014.6,144,4,-123.0,-4.5,-8.5
144,1.0,True,8,q,--,--,0.2843708992,-149.0,1011.0,145,5,-123.0,-3.6,-6.2
145,1.0,True,8,q,--,--,0.301266908646,-155.2,1004.8,146,6,-123.0,-6.2,-7.0
146,1.0,True,8,q,--,--,0.23422908783,-159.6,1000.4,147,7,-123.0,-4.4,-6.9
147,1.0,True,8,q,--,--,0.251017093658,-164.4,995.6,148,8,-123.0,-4.8,-5.6
148,0.0,True,8,p,--,--,0.217586040497,-171.5,988.5,149,9,-123.0,-5.1,-7.1
149,1.0,True,8,q,--,--,0.100671052933,-177.9,982.1,150,10,-123.0,-6.4,-7.9
150,1.0,True,8,q,--,--,0.300969839096,-180.7,979.3,151,11,-123.0,-2.8,-7.1
151,1.0,True,8,q,--,--,0.517966032028,-185.1,974.9,152,12,-123.0,-4.4,-8.1
152,1.0,True,8,q,--,--,0.23429107666,-190.4,969.6,153,13,-123.0,-5.3,-6.2
153,1.0,True,8,q,--,--,0.267649888992,-195.3,964.7,154,14,-123.0,-4.9,-4.5
154,1.0,True,8,q,--,--,0.100771188736,-199.8,960.2,155,15,-123.0,-4.5,-6.6
155,1.0,True,8,q,--,--,0.267548084259,-205.3,954.7,156,16,-123.0,-5.5,-6.7
156,1.0,True,8,q,--,--,0.300973892212,-210.4,949.6,157,17,-123.0,-5.1,-7.1
157,1.0,True,8,q,--,--,0.284419059753,-213.4,946.6,158,18,-123.0,-3.0,-4.8
