,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,1.0,False,1,p,+,+,1.15186309814,22.0,1048.0,1,1,20.7,1.3,1.4
1,0.0,False,1,q,+,+,0.501251935959,22.9,1048.9,2,2,20.7,1.0,0.9
2,1.0,False,1,p,+,+,1.13503694534,23.9,1049.9,3,3,20.7,1.0,1.0
3,1.0,False,1,p,+,+,0.751495838165,25.2,1051.2,4,4,20.7,1.3,1.2
4,1.0,False,1,p,+,+,0.784858942032,26.2,1052.2,5,5,20.7,1.0,1.2
5,0.0,False,1,q,+,+,0.334414958954,27.0,1053.0,6,6,20.7,1.0,0.8
6,1.0,False,1,p,+,+,0.284263849258,28.0,1054.0,7,7,20.7,1.0,0.7
7,1.0,False,1,p,+,+,0.284340858459,28.9,1054.9,8,8,20.7,0.9,1.0
8,0.0,False,1,q,+,+,0.434463024139,29.8,1055.8,9,9,20.7,1.3,0.9
9,1.0,False,1,p,+,+,0.234163999557,30.8,1056.8,10,10,20.7,1.0,0.9
10,1.0,False,1,p,+,+,0.484580039978,31.6,1057.6,11,11,20.7,0.8,1.0
11,0.0,False,1,q,+,+,0.30092716217,32.5,1058.5,12,12,20.7,1.3,0.9
12,0.0,False,1,q,+,+,0.50105714798,33.4,1059.4,13,13,20.7,0.8,0.9
13,0.0,False,1,q,+,+,0.417863130569,34.2,1060.2,14,14,20.7,1.4,0.8
14,1.0,False,1,p,+,+,0.21768784523,35.2,1061.2,15,15,20.7,1.0,0.6
15,1.0,False,1,p,+,+,0.317629098892,36.4,1062.4,16,16,20.7,1.2,1.1
16,1.0,False,1,p,+,+,0.301182985306,37.3,1063.3,17,17,20.7,0.9,0.5
17,1.0,False,1,p,+,+,0.250963926315,38.4,1064.4,18,18,20.7,1.1,1.1
18,1.0,False,1,p,+,+,0.267693996429,39.8,1065.8,19,19,20.7,1.4,1.3
19,1.0,False,1,p,+,+,0.267656087875,41.0,1067.0,20,20,20.7,1.2,1.1
20,0.0,True,2,p,-,--,0.56786108017,-25.7,1041.3,21,1,-19.7,-3.5,-6.0
21,1.0,True,2,q,-,--,0.300920009613,-31.3,1035.7,22,2,-19.7,-5.6,-5.6
22,1.0,True,2,q,-,--,0.284292936325,-35.4,1031.6,23,3,-19.7,-4.1,-6.8
23,0.0,True,2,p,-,--,0.301045894623,-41.7,1025.3,24,4,-19.7,-6.6,-6.3
24,0.0,True,2,p,-,--,0.334395885468,-48.4,1018.6,25,5,-19.7,-5.3,-6.7
25,1.0,True,2,q,-,--,0.284357070923,-52.5,1014.5,26,6,-19.7,-4.1,-7.3
26,1.0,True,2,q,-,--,0.401314020157,-60.1,1006.9,27,7,-19.7,-7.6,-6.3
27,0.0,True,2,p,-,--,0.23425412178,-65.6,1001.4,28,8,-19.7,-1.4,-5.5
28,1.0,True,2,q,-,--,0.317709922791,-68.9,998.1,29,9,-19.7,-3.3,-9.6
29,1.0,True,2,q,-,--,0.251148939133,-73.4,993.6,30,10,-19.7,-4.5,-6.5
30,1.0,True,2,q,-,--,0.385697126389,-80.6,986.4,31,11,-19.7,-7.2,-5.6
31,0.0,True,2,p,-,--,0.217480897903,-86.9,980.1,32,12,-19.7,-5.4,-6.3
32,0.0,True,2,p,-,--,0.384678840637,-93.1,973.9,33,13,-19.7,-3.7,-6.2
33,1.0,True,2,q,-,--,0.117568969727,-98.6,968.4,34,14,-19.7,-5.5,-5.0
34,0.0,True,2,p,-,--,0.302028179169,-103.8,963.2,35,15,-19.7,-6.0,-5.2
35,0.0,True,2,p,-,--,0.217612028122,-112.6,954.4,36,16,-19.7,-4.8,-8.8
36,1.0,True,2,q,-,--,0.301059007645,-117.1,949.9,37,17,-19.7,-4.5,-8.6
37,1.0,True,2,q,-,--,0.450997829437,-122.0,945.0,38,18,-19.7,-4.9,-8.8
38,1.0,True,2,q,-,--,0.300931930542,-128.7,938.3,39,19,-19.7,-6.7,-6.4
