,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,,False,1,,-,-,3.00313210487,-21.3,1004.7,1,1,-19.9,-0.9,-1.4
1,0.0,False,1,q,-,-,1.3689391613,-22.4,1003.6,2,2,-19.9,-0.8,-1.1
2,1.0,False,1,p,-,-,2.15291500092,-23.3,1002.7,3,3,-19.9,-0.9,-1.2
3,0.0,False,1,q,-,-,0.86819601059,-24.6,1001.4,4,4,-19.9,-0.9,-1.3
4,0.0,False,1,q,-,-,0.918214082718,-25.7,1000.3,5,5,-19.9,-0.6,-1.1
5,1.0,False,1,p,-,-,0.768038988113,-26.4,999.6,6,6,-19.9,-0.7,-0.9
6,1.0,False,1,p,-,-,0.551474094391,-27.3,998.7,7,7,-19.9,-0.9,-1.1
7,0.0,False,1,q,-,-,0.83494591713,-28.3,997.7,8,8,-19.9,-1.1,-1.0
8,1.0,False,1,p,-,-,0.451056003571,-29.5,996.5,9,9,-19.9,-1.2,-0.9
9,0.0,False,1,q,-,-,0.568306922913,-31.0,995.0,10,10,-19.9,-0.9,-1.5
10,1.0,False,1,p,-,-,0.751338005066,-32.1,993.9,11,11,-19.9,-1.1,-1.3
11,1.0,False,1,p,-,-,0.317603111267,-32.8,993.2,12,12,-19.9,-0.7,-1.7
12,0.0,False,1,q,-,-,0.551236867905,-33.8,992.2,13,13,-19.9,-0.8,-1.0
13,0.0,False,1,q,-,-,0.768107175827,-35.3,990.7,14,14,-19.9,-0.8,-1.5
14,1.0,False,1,p,-,-,0.584578990936,-36.3,989.7,15,15,-19.9,-1.0,-1.0
15,1.0,False,1,p,-,-,0.401218891144,-37.2,988.8,16,16,-19.9,-0.9,-0.8
16,1.0,False,1,p,-,-,1.90261697769,-38.3,987.7,17,17,-19.9,-1.1,-0.8
17,0.0,False,1,q,-,-,0.467870950699,-39.1,986.9,18,18,-19.9,-1.1,-0.8
18,0.0,False,1,q,-,-,0.267668962479,-39.9,986.1,19,19,-19.9,-0.8,-0.8
19,0.0,False,1,q,-,-,0.384459972382,-41.2,984.8,20,20,-19.9,-1.0,-1.3
20,1.0,False,2,p,-,-,0.684659004211,-21.2,963.6,21,1,-20.3,-0.9,-1.3
21,1.0,False,2,p,-,-,0.234230041504,-22.2,962.6,22,2,-20.3,-1.0,-1.3
22,0.0,False,2,q,-,-,0.351044893265,-23.2,961.6,23,3,-20.3,-1.1,-1.0
23,1.0,False,2,p,-,-,0.43461894989,-24.0,960.8,24,4,-20.3,-0.8,-1.2
24,0.0,False,2,q,-,-,0.467883825302,-25.0,959.8,25,5,-20.3,-1.2,-1.0
