,event,key,rt
0,instructions_0,space,17.7707951069
1,instructions_1,space,17.7368350029
2,instructions_2,space,23.6763448715
3,instructions_3,space,24.1768710613
4,instructions_4,space,33.0864140987
5,random_event,space,7.59212613106
6,end_of_block,space,8.25973796844
7,random_event,space,5.10634994507
8,end_of_block,space,4.0884039402
9,random_event,space,5.17288517952
10,end_of_block,space,3.65472412109
11,random_event,space,4.98937606812
12,end_of_block,space,10.245002985
13,random_event,space,4.10519003868
14,end_of_block,space,5.30638980865
15,random_event,space,5.34000396729
16,end_of_block,space,3.12065696716
17,random_event,space,5.89042210579
18,end_of_block,space,5.10622692108
19,random_event,space,4.62230801582
20,end_of_block,space,4.10529184341
21,random_event,space,3.0374379158
22,end_of_block,space,1.61910414696
23,random_event,space,7.42554593086
24,end_of_block,space,5.33964490891
25,random_event,space,2.43675303459
26,end_of_block,space,2.33672904968
27,random_event,space,1.60243701935
28,end_of_block,space,3.62124085426
29,random_event,space,3.57146286964
30,end_of_block,space,3.45432114601
31,random_event,space,2.38661599159
32,end_of_block,space,19.3215548992
33,random_event,space,2.72028684616
34,end_of_block,space,3.87158203125
35,random_event,space,1.40218114853
36,end_of_block,space,2.01961898804
37,end_of_experiment,space,1.26890206337
