,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,1.0,True,1,q,+,++,1.83602309227,30.1,1056.1,1,1,20.1,10.0,1.7
1,1.0,True,1,q,+,++,1.13524103165,37.6,1063.6,2,2,20.1,7.5,5.2
2,1.0,True,1,q,+,++,0.617942094803,43.4,1069.4,3,3,20.1,5.8,4.9
3,1.0,True,1,q,+,++,0.634701013565,53.3,1079.3,4,4,20.1,9.9,5.9
4,1.0,True,1,q,+,++,0.551395893097,62.0,1088.0,5,5,20.1,8.7,3.8
5,1.0,True,1,q,+,++,0.401033163071,70.0,1096.0,6,6,20.1,8.0,4.6
6,1.0,True,1,q,+,++,0.551285028458,77.4,1103.4,7,7,20.1,7.4,4.0
7,1.0,True,1,q,+,++,0.401209115982,83.4,1109.4,8,8,20.1,6.0,1.7
8,1.0,True,1,q,+,++,0.267795085907,91.3,1117.3,9,9,20.1,7.9,5.0
9,1.0,True,1,q,+,++,0.217602968216,98.2,1124.2,10,10,20.1,6.9,3.0
10,1.0,True,1,q,+,++,0.284316062927,105.7,1131.7,11,11,20.1,7.5,3.9
11,1.0,True,1,q,+,++,0.351290941238,112.9,1138.9,12,12,20.1,7.2,5.8
12,1.0,True,1,q,+,++,0.334450006485,121.5,1147.5,13,13,20.1,8.6,6.1
13,1.0,True,1,q,+,++,0.351179122925,128.6,1154.6,14,14,20.1,7.1,6.2
14,1.0,True,1,q,+,++,0.234305858612,136.6,1162.6,15,15,20.1,8.0,7.8
15,1.0,True,1,q,+,++,0.267622947693,146.7,1172.7,16,16,20.1,10.1,5.7
16,1.0,True,1,q,+,++,0.234395980835,152.8,1178.8,17,17,20.1,6.1,5.3
17,1.0,True,1,q,+,++,0.317636013031,159.6,1185.6,18,18,20.1,6.8,6.3
18,1.0,True,1,q,+,++,0.317797899246,166.1,1192.1,19,19,20.1,6.5,4.5
19,1.0,True,1,q,+,++,0.317761898041,173.8,1199.8,20,20,20.1,7.7,5.4
20,1.0,True,2,q,++,-,0.768320083618,111.3,1311.1,21,1,112.0,-0.7,-1.2
21,1.0,True,2,q,++,-,0.534614801407,110.6,1310.4,22,2,112.0,-0.7,-1.2
22,1.0,True,2,q,++,-,0.38433098793,109.9,1309.7,23,3,112.0,-0.7,-1.1
23,1.0,True,2,q,++,-,0.668080806732,108.7,1308.5,24,4,112.0,-1.2,-0.8
24,1.0,True,2,q,++,-,0.267600059509,108.1,1307.9,25,5,112.0,-0.6,-1.0
25,1.0,True,2,q,++,-,0.4010181427,107.3,1307.1,26,6,112.0,-0.8,-0.8
26,1.0,True,2,q,++,-,0.267673015594,105.8,1305.6,27,7,112.0,-1.5,-1.0
27,1.0,True,2,q,++,-,0.334561109543,105.2,1305.0,28,8,112.0,-0.6,-1.0
28,0.0,True,2,p,++,-,0.35098695755,104.2,1304.0,29,9,112.0,-1.0,-1.0
29,0.0,True,2,p,++,-,0.384325027466,102.9,1302.7,30,10,112.0,-1.0,-1.3
30,0.0,True,2,p,++,-,0.267946958542,101.6,1301.4,31,11,112.0,-0.9,-1.3
31,0.0,True,2,p,++,-,0.134150981903,100.6,1300.4,32,12,112.0,-0.7,-1.0
32,0.0,True,2,p,++,-,0.234308004379,99.6,1299.4,33,13,112.0,-0.8,-1.0
33,0.0,True,2,p,++,-,0.250876903534,98.5,1298.3,34,14,112.0,-1.0,-1.1
34,0.0,True,2,p,++,-,0.350986003876,97.2,1297.0,35,15,112.0,-0.9,-1.3
35,1.0,True,2,q,++,-,0.26754283905,96.4,1296.2,36,16,112.0,-0.8,-1.3
36,1.0,True,2,q,++,-,0.301002979279,95.1,1294.9,37,17,112.0,-1.3,-0.9
37,1.0,True,2,q,++,-,0.301019906998,94.0,1293.8,38,18,112.0,-1.1,-1.2
38,1.0,True,2,q,++,-,0.367720127106,93.2,1293.0,39,19,112.0,-0.8,-1.2
39,1.0,True,2,q,++,-,0.317952871323,92.7,1292.5,40,20,112.0,-0.5,-1.1
40,1.0,True,3,q,-,--,1.20219707489,-25.8,1266.7,41,1,-20.6,-5.2,-9.5
41,1.0,True,3,q,-,--,0.734931945801,-30.5,1262.0,42,2,-20.6,-4.7,-6.4
42,1.0,True,3,q,-,--,0.351122140884,-35.2,1257.3,43,3,-20.6,-4.7,-6.8
43,1.0,True,3,q,-,--,0.217620849609,-41.6,1250.9,44,4,-20.6,-6.4,-7.7
44,1.0,True,3,q,-,--,0.234272956848,-45.7,1246.8,45,5,-20.6,-4.1,-6.9
45,1.0,True,3,q,-,--,0.517791032791,-52.2,1240.3,46,6,-20.6,-6.5,-7.4
46,1.0,True,3,q,-,--,0.484555006027,-55.8,1236.7,47,7,-20.6,-3.6,-7.2
47,1.0,True,3,q,-,--,0.367747068405,-59.7,1232.8,48,8,-20.6,-3.9,-7.9
48,1.0,True,3,q,-,--,0.367762088776,-65.5,1227.0,49,9,-20.6,-5.8,-6.9
49,1.0,True,3,q,-,--,0.367640018463,-71.2,1221.3,50,10,-20.6,-5.7,-9.7
50,1.0,True,3,q,-,--,0.701469182968,-75.2,1217.3,51,11,-20.6,-4.0,-9.6
51,1.0,True,3,q,-,--,0.285198926926,-81.2,1211.3,52,12,-20.6,-6.0,-6.8
52,1.0,True,3,q,-,--,0.184404850006,-86.7,1205.8,53,13,-20.6,-5.5,-4.6
53,1.0,True,3,q,-,--,0.23431801796,-90.5,1202.0,54,14,-20.6,-3.8,-6.5
54,1.0,True,3,q,-,--,0.217676877975,-95.6,1196.9,55,15,-20.6,-5.1,-8.9
55,1.0,True,3,q,-,--,0.267868995667,-103.1,1189.4,56,16,-20.6,-7.5,-5.7
56,1.0,True,3,q,-,--,0.234190940857,-107.5,1185.0,57,17,-20.6,-4.4,-5.7
57,1.0,True,3,q,-,--,0.234241008759,-111.3,1181.2,58,18,-20.6,-3.8,-6.8
58,1.0,True,3,q,-,--,0.384437084198,-116.5,1176.0,59,19,-20.6,-5.2,-7.9
59,1.0,True,3,q,-,--,0.20087313652,-121.6,1170.9,60,20,-20.6,-5.1,-8.8
60,0.0,False,4,q,++,--,0.734737157822,106.1,1277.0,61,1,112.0,-3.3,-5.9
61,0.0,False,4,q,++,--,0.317583084106,98.1,1269.0,62,2,112.0,-6.6,-8.0
62,1.0,False,4,p,++,--,0.2175989151,92.5,1263.4,63,3,112.0,-5.6,-6.7
63,1.0,False,4,p,++,--,0.384423971176,86.7,1257.6,64,4,112.0,-5.8,-7.8
64,1.0,False,4,p,++,--,0.367941856384,82.4,1253.3,65,5,112.0,-4.3,-6.2
65,1.0,False,4,p,++,--,0.367722988129,76.3,1247.2,66,6,112.0,-6.1,-5.5
66,1.0,False,4,p,++,--,0.234381914139,71.3,1242.2,67,7,112.0,-5.0,-6.5
67,1.0,False,4,p,++,--,0.250833034515,67.3,1238.2,68,8,112.0,-4.0,-7.2
68,1.0,False,4,p,++,--,0.300913095474,64.3,1235.2,69,9,112.0,-3.0,-7.9
69,1.0,False,4,p,++,--,0.267558813095,58.9,1229.8,70,10,112.0,-5.4,-8.7
70,1.0,False,4,p,++,--,0.317623853683,54.6,1225.5,71,11,112.0,-4.3,-7.7
71,1.0,False,4,p,++,--,0.250967025757,50.9,1221.8,72,12,112.0,-3.7,-7.7
72,1.0,False,4,p,++,--,0.434401035309,46.7,1217.6,73,13,112.0,-4.2,-6.9
73,1.0,False,4,p,++,--,0.267655134201,40.4,1211.3,74,14,112.0,-6.3,-7.1
74,1.0,False,4,p,++,--,0.234329938889,35.7,1206.6,75,15,112.0,-4.7,-7.0
75,1.0,False,4,p,++,--,0.250833034515,31.7,1202.6,76,16,112.0,-4.0,-6.5
76,1.0,False,4,p,++,--,0.117516994476,27.5,1198.4,77,17,112.0,-4.2,-9.2
77,1.0,False,4,p,++,--,0.301042795181,23.0,1193.9,78,18,112.0,-4.5,-6.9
78,1.0,False,4,p,++,--,0.217781066895,17.2,1188.1,79,19,112.0,-5.8,-6.7
79,1.0,False,4,p,++,--,0.534582853317,14.1,1185.0,80,20,112.0,-3.1,-6.0
80,1.0,False,5,p,--,+,0.584579944611,-118.7,1066.3,81,1,-120.0,1.3,1.0
81,1.0,False,5,p,--,+,0.317622184753,-117.4,1067.6,82,2,-120.0,1.3,1.0
82,1.0,False,5,p,--,+,0.318655014038,-116.5,1068.5,83,3,-120.0,0.9,1.3
83,1.0,False,5,p,--,+,0.334342956543,-115.5,1069.5,84,4,-120.0,1.0,1.1
84,1.0,False,5,p,--,+,0.251231908798,-114.5,1070.5,85,5,-120.0,1.0,1.0
85,1.0,False,5,p,--,+,0.234077215195,-113.3,1071.7,86,6,-120.0,1.2,0.9
86,1.0,False,5,p,--,+,0.25116109848,-112.1,1072.9,87,7,-120.0,1.2,0.9
87,1.0,False,5,p,--,+,0.0173540115356,-111.3,1073.7,88,8,-120.0,0.8,0.8
88,1.0,False,5,p,--,+,0.301077127457,-109.9,1075.1,89,9,-120.0,1.4,1.1
89,1.0,False,5,p,--,+,0.301284074783,-108.8,1076.2,90,10,-120.0,1.1,0.9
90,1.0,False,5,p,--,+,0.267591953278,-107.8,1077.2,91,11,-120.0,1.0,0.7
91,1.0,False,5,p,--,+,0.0674018859863,-106.8,1078.2,92,12,-120.0,1.0,0.6
