,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,,True,1,,--,-,3.00323009491,-112.3,913.7,1,1,-111.0,-1.3,-1.1
1,,True,1,,--,-,3.00327587128,-113.2,912.8,2,2,-111.0,-0.9,-0.9
2,,True,1,,--,-,3.00323820114,-114.0,912.0,3,3,-111.0,-0.8,-0.8
3,,True,1,,--,-,3.00320601463,-115.3,910.7,4,4,-111.0,-1.1,-1.3
4,,True,1,,--,-,3.00328302383,-116.6,909.4,5,5,-111.0,-1.3,-0.9
5,,True,1,,--,-,3.00324320793,-117.8,908.2,6,6,-111.0,-1.1,-1.2
6,,True,1,,--,-,3.00327706337,-119.2,906.8,7,7,-111.0,-0.6,-1.4
7,,True,1,,--,-,3.00323987007,-120.2,905.8,8,8,-111.0,-1.0,-0.9
8,,True,1,,--,-,3.00311899185,-121.3,904.7,9,9,-111.0,-1.1,-0.9
9,,True,1,,--,-,3.00339198112,-122.4,903.6,10,10,-111.0,-0.8,-1.1
10,,True,1,,--,-,3.00320696831,-123.6,902.4,11,11,-111.0,-0.9,-1.2
11,,True,1,,--,-,3.00319600105,-124.5,901.5,12,12,-111.0,-0.9,-0.9
12,,True,1,,--,-,3.00318717957,-125.2,900.8,13,13,-111.0,-0.7,-0.7
13,0.0,True,1,p,--,-,2.87038111687,-126.1,899.9,14,14,-111.0,-0.8,-0.9
14,1.0,True,1,q,--,-,0.501160144806,-126.6,899.4,15,15,-111.0,-0.5,-1.3
15,0.0,True,1,p,--,-,0.402013063431,-127.7,898.3,16,16,-111.0,-0.8,-1.1
16,1.0,True,1,q,--,-,1.05200600624,-128.5,897.5,17,17,-111.0,-0.8,-1.1
17,0.0,True,1,p,--,-,1.90270400047,-129.7,896.3,18,18,-111.0,-0.8,-1.2
18,1.0,True,1,q,--,-,0.618116855621,-130.6,895.4,19,19,-111.0,-0.9,-1.3
19,1.0,True,1,q,--,-,0.918680906296,-131.3,894.7,20,20,-111.0,-0.7,-1.3
20,0.0,True,2,p,-,+,0.851417064667,-19.6,875.1,21,1,-20.4,0.8,0.8
21,0.0,True,2,p,-,+,0.534660100937,-18.7,876.0,22,2,-20.4,1.1,0.9
22,0.0,True,2,p,-,+,0.351196050644,-17.8,876.9,23,3,-20.4,1.3,0.9
23,0.0,True,2,p,-,+,0.267560958862,-17.0,877.7,24,4,-20.4,1.2,0.8
24,0.0,True,2,p,-,+,0.501219987869,-16.2,878.5,25,5,-20.4,0.8,0.8
25,0.0,True,2,p,-,+,0.88502407074,-15.4,879.3,26,6,-20.4,1.3,0.8
26,1.0,True,2,q,-,+,0.751533985138,-14.3,880.4,27,7,-20.4,1.1,1.2
27,0.0,True,2,p,-,+,1.2021818161,-13.5,881.2,28,8,-20.4,1.1,0.8
28,1.0,True,2,q,-,+,0.51789689064,-12.4,882.3,29,9,-20.4,1.1,1.3
29,1.0,True,2,q,-,+,0.584937095642,-11.6,883.1,30,10,-20.4,0.8,0.7
30,0.0,True,2,p,-,+,0.301069974899,-10.5,884.2,31,11,-20.4,1.1,1.1
31,1.0,True,2,q,-,+,0.284369945526,-9.5,885.2,32,12,-20.4,1.0,0.7
32,0.0,True,2,p,-,+,0.434537887573,-8.6,886.1,33,13,-20.4,0.8,0.9
33,1.0,True,2,q,-,+,0.267611980438,-7.6,887.1,34,14,-20.4,1.0,0.7
34,0.0,True,2,p,-,+,0.617836952209,-6.6,888.1,35,15,-20.4,1.0,1.0
35,1.0,True,2,q,-,+,0.467926025391,-5.5,889.2,36,16,-20.4,1.1,0.9
36,0.0,True,2,p,-,+,0.284349918365,-4.4,890.3,37,17,-20.4,1.0,1.1
37,1.0,True,2,q,-,+,0.301024913788,-3.4,891.3,38,18,-20.4,1.0,0.8
38,0.0,True,2,p,-,+,0.300867795944,-2.6,892.1,39,19,-20.4,1.0,0.8
39,1.0,True,2,q,-,+,0.350924015045,-1.3,893.4,40,20,-20.4,1.3,0.9
40,0.0,True,3,p,--,+,0.718027830124,-109.7,783.7,41,1,-111.0,1.0,1.3
41,0.0,True,3,p,--,+,0.484654903412,-108.7,784.7,42,2,-111.0,1.3,1.0
42,0.0,True,3,p,--,+,0.367704868317,-107.7,785.7,43,3,-111.0,1.4,1.0
43,1.0,True,3,q,--,+,0.417732000351,-106.6,786.8,44,4,-111.0,1.1,0.9
44,1.0,True,3,q,--,+,0.234357833862,-105.7,787.7,45,5,-111.0,0.9,0.5
45,1.0,True,3,q,--,+,0.651338100433,-104.3,789.1,46,6,-111.0,1.4,0.9
46,1.0,True,3,q,--,+,0.53463602066,-103.4,790.0,47,7,-111.0,0.9,1.1
47,1.0,True,3,q,--,+,0.284418106079,-102.3,791.1,48,8,-111.0,1.1,1.1
48,1.0,True,3,q,--,+,0.36777806282,-101.2,792.2,49,9,-111.0,1.1,1.1
49,1.0,True,3,q,--,+,0.234243154526,-99.8,793.6,50,10,-111.0,1.4,1.2
50,1.0,True,3,q,--,+,0.667981863022,-98.7,794.7,51,11,-111.0,1.1,0.6
51,1.0,True,3,q,--,+,0.401034832001,-97.4,796.0,52,12,-111.0,1.3,1.0
52,1.0,True,3,q,--,+,0.251085042953,-96.1,797.3,53,13,-111.0,1.3,1.2
53,1.0,True,3,q,--,+,0.484580039978,-95.3,798.1,54,14,-111.0,0.8,0.8
54,1.0,True,3,q,--,+,0.0673568248749,-94.4,799.0,55,15,-111.0,0.9,0.7
55,1.0,True,3,q,--,+,0.284253120422,-93.5,799.9,56,16,-111.0,0.9,0.9
56,1.0,True,3,q,--,+,0.300966024399,-92.4,801.0,57,17,-111.0,1.1,1.1
57,1.0,True,3,q,--,+,0.284223794937,-91.3,802.1,58,18,-111.0,1.1,0.7
58,1.0,True,3,q,--,+,0.217538118362,-90.2,803.2,59,19,-111.0,1.1,1.0
59,1.0,True,3,q,--,+,0.250956058502,-89.4,804.0,60,20,-111.0,0.8,0.7
60,1.0,False,4,p,+,+,1.73588299751,20.6,824.6,61,1,19.5,1.1,0.8
61,1.0,False,4,p,+,+,0.801789045334,21.9,825.9,62,2,19.5,1.3,0.7
62,1.0,False,4,p,+,+,0.551491975784,22.8,826.8,63,3,19.5,0.9,1.1
63,1.0,False,4,p,+,+,0.501371860504,23.7,827.7,64,4,19.5,0.9,0.8
64,1.0,False,4,p,+,+,1.8028318882,24.9,828.9,65,5,19.5,1.2,1.2
65,1.0,False,4,p,+,+,0.384359836578,25.8,829.8,66,6,19.5,0.9,0.8
66,1.0,False,4,p,+,+,0.267604112625,26.8,830.8,67,7,19.5,1.0,1.0
67,1.0,False,4,p,+,+,0.0340809822083,27.7,831.7,68,8,19.5,0.9,1.2
68,1.0,False,4,p,+,+,0.818302154541,28.9,832.9,69,9,19.5,1.2,1.0
69,1.0,False,4,p,+,+,0.250847101212,30.3,834.3,70,10,19.5,1.4,0.9
70,0.0,False,4,q,+,+,0.251965999603,31.1,835.1,71,11,19.5,1.0,0.8
71,1.0,False,4,p,+,+,0.20086812973,32.0,836.0,72,12,19.5,0.9,0.9
72,1.0,False,4,p,+,+,0.367759943008,33.0,837.0,73,13,19.5,1.0,1.1
73,1.0,False,4,p,+,+,0.251073122025,34.2,838.2,74,14,19.5,1.2,1.4
74,0.0,False,4,q,+,+,0.251063108444,35.0,839.0,75,15,19.5,1.3,0.8
75,1.0,False,4,p,+,+,0.0340030193329,36.2,840.2,76,16,19.5,1.2,1.3
76,1.0,False,4,p,+,+,0.40115404129,37.5,841.5,77,17,19.5,1.3,1.0
77,1.0,False,4,p,+,+,0.467871904373,38.4,842.4,78,18,19.5,0.9,1.3
78,0.0,False,4,q,+,+,0.601219892502,39.1,843.1,79,19,19.5,1.1,0.7
79,1.0,False,4,p,+,+,0.0506980419159,40.5,844.5,80,20,19.5,1.4,0.8
80,1.0,True,5,q,-,--,2.23626208305,-21.6,822.9,81,1,-17.9,-3.7,-4.3
81,1.0,True,5,q,-,--,0.951684951782,-25.6,818.9,82,2,-17.9,-4.0,-7.0
82,1.0,True,5,q,-,--,0.969336986542,-30.5,814.0,83,3,-17.9,-4.9,-7.2
83,1.0,True,5,q,-,--,0.902681827545,-36.8,807.7,84,4,-17.9,-6.3,-5.8
84,1.0,True,5,q,-,--,0.250928878784,-41.5,803.0,85,5,-17.9,-4.7,-5.9
85,1.0,True,5,q,-,--,0.217737913132,-47.4,797.1,86,6,-17.9,-5.9,-8.4
86,1.0,True,5,q,-,--,0.63464307785,-54.4,790.1,87,7,-17.9,-7.0,-8.3
87,1.0,True,5,q,-,--,1.61900806427,-58.2,786.3,88,8,-17.9,-3.8,-5.6
88,1.0,True,5,q,-,--,0.36775302887,-63.6,780.9,89,9,-17.9,-5.4,-7.3
89,1.0,True,5,q,-,--,0.201102972031,-69.8,774.7,90,10,-17.9,-6.2,-7.2
90,1.0,True,5,q,-,--,0.28448009491,-74.9,769.6,91,11,-17.9,-5.1,-8.4
91,1.0,True,5,q,-,--,0.284410953522,-78.7,765.8,92,12,-17.9,-3.8,-7.8
92,1.0,True,5,q,-,--,0.617959022522,-81.7,762.8,93,13,-17.9,-3.0,-8.2
93,1.0,True,5,q,-,--,0.284543037415,-85.2,759.3,94,14,-17.9,-3.5,-5.6
94,1.0,True,5,q,-,--,0.417650938034,-91.3,753.2,95,15,-17.9,-6.1,-7.0
95,1.0,True,5,q,-,--,0.384386062622,-98.1,746.4,96,16,-17.9,-6.8,-7.1
96,1.0,True,5,q,-,--,0.368688106537,-103.0,741.5,97,17,-17.9,-4.9,-7.2
97,1.0,True,5,q,-,--,0.634629011154,-111.5,733.0,98,18,-17.9,-8.5,-6.0
98,0.0,True,5,p,-,--,0.551283836365,-120.2,724.3,99,19,-17.9,-4.8,-8.7
99,1.0,True,5,q,-,--,0.267601013184,-126.8,717.7,100,20,-17.9,-6.6,-6.2
100,1.0,False,6,p,++,++,2.0362329483,125.0,842.7,101,1,118.0,7.0,5.1
101,1.0,False,6,p,++,++,1.25200510025,132.0,849.7,102,2,118.0,7.0,5.6
102,1.0,False,6,p,++,++,0.517872095108,140.4,858.1,103,3,118.0,8.4,5.3
103,1.0,False,6,p,++,++,0.701529979706,146.9,864.6,104,4,118.0,6.5,5.9
104,1.0,False,6,p,++,++,0.667943000793,155.5,873.2,105,5,118.0,8.6,4.4
105,1.0,False,6,p,++,++,0.367722034454,163.8,881.5,106,6,118.0,8.3,5.1
106,1.0,False,6,p,++,++,0.41764497757,172.7,890.4,107,7,118.0,8.9,6.3
107,1.0,False,6,p,++,++,0.517822027206,180.3,898.0,108,8,118.0,7.6,2.4
108,1.0,False,6,p,++,++,0.701512098312,189.3,907.0,109,9,118.0,9.0,3.9
109,1.0,False,6,p,++,++,0.952548027039,196.0,913.7,110,10,118.0,6.7,6.7
110,1.0,False,6,p,++,++,1.03509688377,205.7,923.4,111,11,118.0,9.7,6.0
111,1.0,False,6,p,++,++,0.250916004181,213.0,930.7,112,12,118.0,7.3,4.5
112,1.0,False,6,p,++,++,0.217606782913,220.7,938.4,113,13,118.0,7.7,4.2
113,1.0,False,6,p,++,++,0.250897884369,230.2,947.9,114,14,118.0,9.5,4.2
114,1.0,False,6,p,++,++,0.250906944275,238.8,956.5,115,15,118.0,8.6,2.5
115,1.0,False,6,p,++,++,0.351166963577,245.2,962.9,116,16,118.0,6.4,6.5
116,1.0,False,6,p,++,++,0.267609119415,250.4,968.1,117,17,118.0,5.2,4.7
117,1.0,False,6,p,++,++,0.384690999985,255.8,973.5,118,18,118.0,5.4,6.5
118,1.0,False,6,p,++,++,0.535573005676,262.4,980.1,119,19,118.0,6.6,4.3
119,1.0,False,6,p,++,++,0.367769002914,268.8,986.5,120,20,118.0,6.4,5.4
120,1.0,True,7,q,--,-,1.11849999428,-122.9,863.6,121,1,-122.0,-0.9,-1.1
121,1.0,True,7,q,--,-,0.868313789368,-123.7,862.8,122,2,-122.0,-0.8,-1.1
122,1.0,True,7,q,--,-,0.65148806572,-124.7,861.8,123,3,-122.0,-1.0,-0.8
123,1.0,True,7,q,--,-,1.00179600716,-125.7,860.8,124,4,-122.0,-1.0,-1.1
124,1.0,True,7,q,--,-,0.367836952209,-126.9,859.6,125,5,-122.0,-1.2,-1.4
125,1.0,True,7,q,--,-,0.351335048676,-127.9,858.6,126,6,-122.0,-1.0,-1.2
126,1.0,True,7,q,--,-,0.634788036346,-128.2,858.3,127,7,-122.0,-0.3,-1.3
127,1.0,True,7,q,--,-,0.469213962555,-128.9,857.6,128,8,-122.0,-0.7,-1.3
128,1.0,True,7,q,--,-,0.284762144089,-129.7,856.8,129,9,-122.0,-0.8,-1.2
129,1.0,True,7,q,--,-,1.03527998924,-130.4,856.1,130,10,-122.0,-0.7,-1.4
130,1.0,True,7,q,--,-,0.284506082535,-131.5,855.0,131,11,-122.0,-1.1,-1.1
131,1.0,True,7,q,--,-,0.267586946487,-132.7,853.8,132,12,-122.0,-1.2,-1.4
