,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,,True,1,,++,--,3.00321722031,106.6,1132.6,1,1,113.0,-4.3,-6.4
1,1.0,True,1,q,++,--,1.25203299522,104.2,1130.2,2,2,113.0,-2.4,-8.0
2,0.0,True,1,p,++,--,1.13522791862,97.6,1123.6,3,3,113.0,-5.3,-6.6
3,1.0,True,1,q,++,--,1.50237607956,92.6,1118.6,4,4,113.0,-5.0,-7.5
4,0.0,True,1,p,++,--,0.801486968994,85.2,1111.2,5,5,113.0,-3.4,-7.4
5,1.0,True,1,q,++,--,0.901605129242,80.6,1106.6,6,6,113.0,-4.6,-6.7
6,1.0,True,1,q,++,--,0.618258953094,76.3,1102.3,7,7,113.0,-4.3,-6.2
7,0.0,True,1,p,++,--,0.0842728614807,70.0,1096.0,8,8,113.0,-4.2,-6.3
8,1.0,True,1,q,++,--,0.284415960312,64.6,1090.6,9,9,113.0,-5.4,-5.7
9,0.0,True,1,p,++,--,1.08520197868,58.9,1084.9,10,10,113.0,-2.9,-5.7
10,1.0,True,1,q,++,--,0.55140209198,53.0,1079.0,11,11,113.0,-5.9,-6.2
11,0.0,True,1,p,++,--,0.100683927536,47.3,1073.3,12,12,113.0,-5.4,-5.7
12,1.0,True,1,q,++,--,0.384437799454,43.1,1069.1,13,13,113.0,-4.2,-10.2
13,1.0,True,1,q,++,--,0.884727954865,39.2,1065.2,14,14,113.0,-3.9,-6.4
14,0.0,True,1,p,++,--,1.06845498085,30.7,1056.7,15,15,113.0,-4.7,-8.5
15,0.0,True,1,p,++,--,0.584520101547,24.0,1050.0,16,16,113.0,-4.6,-6.7
16,1.0,True,1,q,++,--,0.484511852264,20.0,1046.0,17,17,113.0,-4.0,-5.7
17,1.0,True,1,q,++,--,0.484550952911,14.1,1040.1,18,18,113.0,-5.9,-7.0
18,0.0,True,1,p,++,--,0.317594051361,5.2,1031.2,19,19,113.0,-5.7,-8.9
19,1.0,True,1,q,++,--,1.7191119194,-1.9,1024.1,20,20,113.0,-7.1,-5.6
20,1.0,False,2,p,-,--,2.18645405769,-24.9,999.2,21,1,-20.4,-4.5,-5.8
21,0.0,False,2,q,-,--,0.584583044052,-33.4,990.7,22,2,-20.4,-7.0,-8.5
22,1.0,False,2,p,-,--,0.367779016495,-39.7,984.4,23,3,-20.4,-6.3,-8.4
23,1.0,False,2,p,-,--,0.117416858673,-45.0,979.1,24,4,-20.4,-5.3,-6.3
24,1.0,False,2,p,-,--,0.384444952011,-49.5,974.6,25,5,-20.4,-4.5,-5.4
25,0.0,False,2,q,-,--,0.801723003387,-56.0,968.1,26,6,-20.4,-5.2,-6.5
26,1.0,False,2,p,-,--,0.351063966751,-61.1,963.0,27,7,-20.4,-5.1,-6.0
27,0.0,False,2,q,-,--,0.417762994766,-67.7,956.4,28,8,-20.4,-4.4,-6.6
28,0.0,False,2,q,-,--,0.250863075256,-77.6,946.5,29,9,-20.4,-4.9,-9.9
29,0.0,False,2,q,-,--,0.284265041351,-86.1,938.0,30,10,-20.4,-3.4,-8.5
30,0.0,False,2,q,-,--,0.284245014191,-95.3,928.8,31,11,-20.4,-6.5,-9.2
31,1.0,False,2,p,-,--,0.284425973892,-100.4,923.7,32,12,-20.4,-5.1,-7.0
32,1.0,False,2,p,-,--,0.384371995926,-107.4,916.7,33,13,-20.4,-7.0,-5.7
33,0.0,False,2,q,-,--,0.534775018692,-113.3,910.8,34,14,-20.4,-4.6,-5.9
34,0.0,False,2,q,-,--,1.3521630764,-121.0,903.1,35,15,-20.4,-6.4,-7.7
35,0.0,False,2,q,-,--,1.40207910538,-129.4,894.7,36,16,-20.4,-7.2,-8.4
