,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,1.0,True,1,q,++,-,2.75352883339,121.2,1147.2,1,1,122.0,-0.8,-1.0
1,1.0,True,1,q,++,-,0.851763010025,120.1,1146.1,2,2,122.0,-1.1,-1.3
2,1.0,True,1,q,++,-,0.684724092484,119.1,1145.1,3,3,122.0,-1.0,-0.9
3,1.0,True,1,q,++,-,0.868278980255,118.5,1144.5,4,4,122.0,-0.6,-1.1
4,1.0,True,1,q,++,-,0.701481103897,117.4,1143.4,5,5,122.0,-1.1,-1.1
5,0.0,True,1,p,++,-,0.651341915131,116.3,1142.3,6,6,122.0,-0.6,-1.1
6,1.0,True,1,q,++,-,0.367756128311,115.6,1141.6,7,7,122.0,-0.7,-1.2
7,1.0,True,1,q,++,-,0.367761850357,114.6,1140.6,8,8,122.0,-1.0,-0.7
8,1.0,True,1,q,++,-,1.05167007446,113.7,1139.7,9,9,122.0,-0.9,-0.9
9,0.0,True,1,p,++,-,0.617864131927,112.7,1138.7,10,10,122.0,-1.1,-1.0
10,0.0,True,1,p,++,-,0.534634113312,111.7,1137.7,11,11,122.0,-1.3,-1.0
11,0.0,True,1,p,++,-,0.53462100029,110.5,1136.5,12,12,122.0,-0.6,-1.2
12,0.0,True,1,p,++,-,0.734835147858,109.8,1135.8,13,13,122.0,-1.0,-0.7
13,0.0,True,1,p,++,-,0.334650993347,108.5,1134.5,14,14,122.0,-0.9,-1.3
14,1.0,True,1,q,++,-,0.76837515831,107.5,1133.5,15,15,122.0,-1.0,-0.8
15,0.0,True,1,p,++,-,0.484498023987,106.4,1132.4,16,16,122.0,-0.7,-1.1
16,0.0,True,1,p,++,-,0.367662906647,105.4,1131.4,17,17,122.0,-1.0,-1.0
17,0.0,True,1,p,++,-,0.81825709343,104.3,1130.3,18,18,122.0,-1.1,-1.1
18,0.0,True,1,p,++,-,1.13539791107,103.3,1129.3,19,19,122.0,-0.6,-1.0
19,0.0,True,1,p,++,-,0.985080957413,102.4,1128.4,20,20,122.0,-0.8,-0.9
20,0.0,False,2,q,++,++,2.01946687698,119.0,1247.4,21,1,114.0,8.3,5.0
21,0.0,False,2,q,++,++,0.735800981522,121.2,1249.6,22,2,114.0,6.6,2.2
22,1.0,False,2,p,++,++,0.517798900604,127.2,1255.6,23,3,114.0,6.0,3.0
23,1.0,False,2,p,++,++,0.417871952057,135.4,1263.8,24,4,114.0,8.2,5.8
