,event,key,rt
0,instructions_0,space,4.18941998482
1,instructions_1,space,14.7665159702
2,instructions_2,space,31.3845720291
3,instructions_3,space,8.59320306778
4,instructions_4,space,11.8967950344
5,random_event,space,6.17401599884
6,end_of_block,space,11.1126599312
7,random_event,space,4.50561904907
8,end_of_block,space,6.89128804207
9,random_event,space,2.38668084145
10,end_of_block,space,24.6605520248
11,random_event,space,0.451169967651
12,end_of_block,space,1.33539104462
13,random_event,space,0.534555912018
14,end_of_block,space,0.985030889511
15,random_event,space,0.467839956284
16,end_of_block,space,1.11845493317
17,random_event,space,0.668105840683
18,end_of_block,space,1.06870603561
19,random_event,space,0.467717170715
20,end_of_block,space,0.88501906395
21,random_event,space,0.634933948517
22,end_of_block,space,0.935080051422
23,random_event,space,0.667974948883
24,end_of_block,space,0.901689052582
25,random_event,space,0.584626197815
26,end_of_block,space,0.868269920349
27,random_event,space,0.551218986511
28,end_of_block,space,2.18656992912
29,random_event,space,0.851624011993
30,end_of_block,space,0.784898042679
31,random_event,space,0.417773962021
32,end_of_block,space,1.03546118736
33,random_event,space,0.451145887375
34,end_of_block,space,0.734798908234
35,random_event,space,0.651356220245
36,end_of_block,space,0.834995985031
37,end_of_experiment,space,0.384727954865
