,event,key,rt
0,instructions_0,space,13.7331838608
1,instructions_1,space,15.6177461147
2,instructions_2,space,32.0684850216
3,instructions_3,space,22.424904108
4,instructions_4,space,45.3662741184
5,random_event,space,7.32510900497
6,end_of_block,space,6.340914011
7,random_event,space,7.39214491844
8,end_of_block,space,3.87150001526
9,random_event,space,2.83723592758
10,end_of_block,space,2.18641209602
11,random_event,space,1.70243692398
12,end_of_block,space,2.45349121094
13,random_event,space,1.80260515213
14,end_of_block,space,1.33538508415
15,random_event,space,1.06855607033
16,end_of_block,space,1.53582191467
17,random_event,space,1.06848192215
18,end_of_block,space,1.31879997253
19,random_event,space,1.26865315437
20,end_of_block,space,0.818155050278
21,random_event,space,0.918153047562
22,end_of_block,space,0.751497030258
23,random_event,space,0.851568222046
24,end_of_block,space,0.918369054794
25,random_event,space,0.851716995239
26,end_of_block,space,0.818192958832
27,random_event,space,0.784760951996
28,end_of_block,space,1.11852192879
29,random_event,space,0.434675931931
30,end_of_block,space,1.01838898659
31,random_event,space,0.467936992645
32,end_of_block,space,0.784779071808
33,random_event,space,0.317394018173
34,end_of_block,space,0.868268966675
35,random_event,space,0.284241914749
36,end_of_block,space,0.668028831482
37,end_of_experiment,space,0.300967931747
