,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,0.0,True,1,p,-,+,0.467664003372,-18.2,1007.8,1,1,-19.2,0.8,1.0
1,1.0,True,1,q,-,+,0.367630958557,-16.7,1009.3,2,2,-19.2,1.5,1.0
2,0.0,True,1,p,-,+,0.284364938736,-15.7,1010.3,3,3,-19.2,0.9,1.0
3,0.0,True,1,p,-,+,0.401070833206,-14.9,1011.1,4,4,-19.2,1.1,0.8
4,1.0,True,1,q,-,+,1.66916918755,-13.8,1012.2,5,5,-19.2,1.1,0.6
5,1.0,True,1,q,-,+,0.901643037796,-12.7,1013.3,6,6,-19.2,1.1,1.0
6,1.0,True,1,q,-,+,1.73595881462,-11.3,1014.7,7,7,-19.2,1.4,1.0
7,1.0,True,1,q,-,+,0.66805100441,-10.2,1015.8,8,8,-19.2,1.1,0.9
8,1.0,True,1,q,-,+,0.36770606041,-9.2,1016.8,9,9,-19.2,1.0,0.9
9,1.0,True,1,q,-,+,0.318644046783,-7.9,1018.1,10,10,-19.2,1.3,0.8
10,1.0,True,1,q,-,+,0.584634065628,-6.7,1019.3,11,11,-19.2,1.2,0.9
11,1.0,True,1,q,-,+,0.501067876816,-5.5,1020.5,12,12,-19.2,1.2,0.7
12,1.0,True,1,q,-,+,0.301012039185,-4.1,1021.9,13,13,-19.2,1.4,0.9
13,1.0,True,1,q,-,+,0.401083946228,-3.0,1023.0,14,14,-19.2,1.1,0.8
14,1.0,True,1,q,-,+,0.517870903015,-2.2,1023.8,15,15,-19.2,0.8,0.9
15,0.0,True,1,p,-,+,0.267598152161,-1.5,1024.5,16,16,-19.2,0.7,0.7
16,0.0,True,1,p,-,+,0.251905202866,-0.5,1025.5,17,17,-19.2,1.2,1.0
17,1.0,True,1,q,-,+,0.38448882103,0.7,1026.7,18,18,-19.2,1.2,1.0
18,1.0,True,1,q,-,+,0.317627191544,1.7,1027.7,19,19,-19.2,1.0,1.0
19,1.0,True,1,q,-,+,0.301060914993,2.7,1028.7,20,20,-19.2,1.0,1.0
20,0.0,True,2,p,--,++,0.301169872284,-110.4,918.3,21,1,-114.0,6.0,3.6
21,1.0,True,2,q,--,++,0.584677934647,-102.1,926.6,22,2,-114.0,8.3,5.5
22,1.0,True,2,q,--,++,0.284384965897,-94.2,934.5,23,3,-114.0,7.9,5.3
23,1.0,True,2,q,--,++,0.434504985809,-87.5,941.2,24,4,-114.0,6.7,7.7
24,1.0,True,2,q,--,++,0.384394884109,-79.4,949.3,25,5,-114.0,8.1,3.0
25,1.0,True,2,q,--,++,0.351044893265,-72.6,956.1,26,6,-114.0,6.8,4.7
26,1.0,True,2,q,--,++,0.284271001816,-68.3,960.4,27,7,-114.0,4.3,5.2
27,1.0,True,2,q,--,++,0.400975942612,-61.2,967.5,28,8,-114.0,7.1,5.0
28,1.0,True,2,q,--,++,0.484483957291,-55.1,973.6,29,9,-114.0,6.1,4.7
29,1.0,True,2,q,--,++,0.351100921631,-48.4,980.3,30,10,-114.0,6.7,6.3
30,0.0,True,2,p,--,++,0.267607927322,-43.6,985.1,31,11,-114.0,6.6,4.8
31,1.0,True,2,q,--,++,0.300940990448,-38.0,990.7,32,12,-114.0,5.6,6.5
32,1.0,True,2,q,--,++,0.284497976303,-33.2,995.5,33,13,-114.0,4.8,5.0
33,1.0,True,2,q,--,++,0.351030111313,-27.4,1001.3,34,14,-114.0,5.8,4.9
34,1.0,True,2,q,--,++,0.367866039276,-19.3,1009.4,35,15,-114.0,8.1,2.6
35,1.0,True,2,q,--,++,0.618210077286,-10.6,1018.1,36,16,-114.0,8.7,3.7
36,1.0,True,2,q,--,++,0.351004123688,-4.3,1024.4,37,17,-114.0,6.3,3.8
37,0.0,True,2,p,--,++,0.284258127213,1.1,1029.8,38,18,-114.0,5.9,5.4
38,1.0,True,2,q,--,++,0.300899982452,10.9,1039.6,39,19,-114.0,9.8,5.0
39,0.0,True,2,p,--,++,0.284257888794,14.8,1043.5,40,20,-114.0,5.5,3.9
40,1.0,False,3,p,+,+,0.901788949966,21.0,1064.5,41,1,20.1,0.9,1.1
41,0.0,False,3,q,+,+,0.284286975861,21.5,1065.0,42,2,20.1,1.1,0.5
