,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,0.0,True,1,p,+,-,1.03511714935,18.5,1044.5,1,1,20.2,-0.9,-1.7
1,1.0,True,1,q,+,-,0.885011196136,17.5,1043.5,2,2,20.2,-1.0,-1.1
2,1.0,True,1,q,+,-,0.818166971207,16.9,1042.9,3,3,20.2,-0.6,-0.8
3,1.0,True,1,q,+,-,1.46882390976,15.9,1041.9,4,4,20.2,-1.0,-1.1
4,1.0,True,1,q,+,-,0.684609174728,15.0,1041.0,5,5,20.2,-0.9,-0.6
5,0.0,True,1,p,+,-,0.58456993103,13.6,1039.6,6,6,20.2,-0.9,-1.4
6,0.0,True,1,p,+,-,0.517955064774,12.6,1038.6,7,7,20.2,-0.7,-1.0
7,1.0,True,1,q,+,-,0.601390123367,11.7,1037.7,8,8,20.2,-0.9,-1.4
8,1.0,True,1,q,+,-,1.28545498848,10.8,1036.8,9,9,20.2,-0.9,-1.0
9,1.0,True,1,q,+,-,1.10195016861,10.0,1036.0,10,10,20.2,-0.8,-1.1
10,1.0,True,1,q,+,-,0.818205118179,8.9,1034.9,11,11,20.2,-1.1,-1.1
11,1.0,True,1,q,+,-,0.719277143478,7.9,1033.9,12,12,20.2,-1.0,-1.0
12,1.0,True,1,q,+,-,0.651244163513,7.1,1033.1,13,13,20.2,-0.8,-1.1
13,1.0,True,1,q,+,-,0.718007087708,6.4,1032.4,14,14,20.2,-0.7,-1.2
14,1.0,True,1,q,+,-,0.718095779419,5.7,1031.7,15,15,20.2,-0.7,-1.2
15,1.0,True,1,q,+,-,0.601339101791,4.7,1030.7,16,16,20.2,-1.0,-1.0
16,1.0,True,1,q,+,-,0.584761857986,3.6,1029.6,17,17,20.2,-1.1,-1.4
17,1.0,True,1,q,+,-,0.167500019073,2.4,1028.4,18,18,20.2,-1.2,-1.1
18,1.0,True,1,q,+,-,0.567951917648,1.5,1027.5,19,19,20.2,-0.9,-1.1
19,1.0,True,1,q,+,-,0.434225797653,0.7,1026.7,20,20,20.2,-0.8,-1.0
20,1.0,False,2,p,--,--,1.01828503609,-125.7,901.0,21,1,-122.0,-3.7,-6.3
21,1.0,False,2,p,--,--,0.701411008835,-130.6,896.1,22,2,-122.0,-4.9,-7.3
22,1.0,False,2,p,--,--,0.701706171036,-136.1,890.6,23,3,-122.0,-5.5,-6.9
23,1.0,False,2,p,--,--,0.668236017227,-141.2,885.5,24,4,-122.0,-5.1,-8.9
