,event,key,rt
0,instructions_0,space,0.919098854065
1,instructions_1,space,0.26766204834
2,instructions_2,space,0.217419862747
3,instructions_3,space,1.50226187706
4,instructions_4,space,1.65253901482
5,random_event,space,0.0846829414368
6,end_of_block,space,1.58571004868
7,random_event,space,1.28536200523
8,end_of_block,space,0.968394041061
9,random_event,space,2.15294504166
10,end_of_block,space,0.985058069229
11,random_event,space,0.351016998291
12,end_of_block,space,0.884752035141
13,random_event,space,0.551198005676
14,end_of_block,space,0.751821994781
15,random_event,space,0.751471996307
16,end_of_block,space,0.634855985641
17,random_event,space,0.884889125824
18,end_of_block,space,0.768105983734
19,random_event,space,1.83632993698
20,end_of_block,space,0.951815128326
21,random_event,space,1.25229787827
22,end_of_block,space,0.718240022659
23,random_event,space,1.18529701233
24,end_of_block,space,1.30214214325
25,random_event,space,1.03530693054
26,end_of_block,space,1.43549895287
27,random_event,space,1.85279321671
28,end_of_block,space,0.935188055038
29,random_event,space,0.985019922256
30,end_of_block,space,0.835056066513
31,random_event,space,0.718045949936
32,end_of_block,space,0.584506034851
33,random_event,space,0.384662866592
34,end_of_block,space,0.751513004303
35,random_event,space,0.367764234543
36,end_of_block,space,0.985050916672
37,end_of_experiment,space,1.31871318817
