,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,0.0,True,1,p,--,-,1.1685128212,-121.1,904.9,1,1,-120.0,-1.0,-1.1
1,1.0,True,1,q,--,-,0.235220193863,-122.0,904.0,2,2,-120.0,-0.9,-1.1
2,1.0,True,1,q,--,-,0.551212072372,-122.8,903.2,3,3,-120.0,-0.8,-1.0
3,0.0,True,1,p,--,-,0.417730093002,-124.1,901.9,4,4,-120.0,-1.0,-1.3
4,1.0,True,1,q,--,-,0.418011188507,-125.1,900.9,5,5,-120.0,-1.0,-1.1
5,1.0,True,1,q,--,-,0.501151800156,-125.5,900.5,6,6,-120.0,-0.4,-1.0
6,1.0,True,1,q,--,-,0.584619998932,-126.6,899.4,7,7,-120.0,-1.1,-1.1
7,1.0,True,1,q,--,-,0.417809963226,-127.4,898.6,8,8,-120.0,-0.8,-0.9
8,1.0,True,1,q,--,-,0.518873929977,-128.7,897.3,9,9,-120.0,-1.3,-1.1
9,0.0,True,1,p,--,-,0.367969989777,-129.5,896.5,10,10,-120.0,-1.0,-0.8
10,0.0,True,1,p,--,-,0.367684841156,-130.8,895.2,11,11,-120.0,-0.8,-1.3
11,1.0,True,1,q,--,-,0.434494018555,-131.9,894.1,12,12,-120.0,-1.1,-0.9
12,0.0,True,1,p,--,-,0.350924968719,-132.9,893.1,13,13,-120.0,-1.0,-1.0
13,1.0,True,1,q,--,-,0.684667110443,-133.8,892.2,14,14,-120.0,-0.9,-1.0
14,1.0,True,1,q,--,-,0.351010084152,-134.8,891.2,15,15,-120.0,-1.0,-0.9
15,0.0,True,1,p,--,-,0.567888975143,-135.9,890.1,16,16,-120.0,-1.2,-1.1
16,1.0,True,1,q,--,-,1.03632998466,-137.0,889.0,17,17,-120.0,-1.1,-0.8
17,0.0,True,1,p,--,-,0.384416103363,-138.2,887.8,18,18,-120.0,-0.8,-1.2
18,0.0,True,1,p,--,-,1.03495192528,-139.4,886.6,19,19,-120.0,-0.9,-1.2
19,1.0,True,1,q,--,-,0.384356975555,-140.6,885.4,20,20,-120.0,-1.2,-1.3
20,1.0,False,2,p,++,--,0.836014032364,113.1,998.5,21,1,117.0,-3.9,-9.7
21,1.0,False,2,p,++,--,0.651473999023,107.9,993.3,22,2,117.0,-5.2,-7.7
22,1.0,False,2,p,++,--,0.43447804451,104.6,990.0,23,3,117.0,-3.3,-6.5
23,1.0,False,2,p,++,--,0.367722988129,100.4,985.8,24,4,117.0,-4.2,-7.1
24,1.0,False,2,p,++,--,0.384429931641,95.3,980.7,25,5,117.0,-5.1,-6.8
25,1.0,False,2,p,++,--,0.434461116791,91.1,976.5,26,6,117.0,-4.2,-7.2
26,1.0,False,2,p,++,--,0.234317064285,86.8,972.2,27,7,117.0,-4.3,-6.9
27,1.0,False,2,p,++,--,0.367774009705,81.1,966.5,28,8,117.0,-5.7,-6.4
28,1.0,False,2,p,++,--,0.401223897934,76.8,962.2,29,9,117.0,-4.3,-6.4
29,1.0,False,2,p,++,--,0.517907142639,71.1,956.5,30,10,117.0,-5.7,-4.9
30,0.0,False,2,q,++,--,0.401032924652,63.9,949.3,31,11,117.0,-5.6,-7.2
31,1.0,False,2,p,++,--,0.501299142838,59.8,945.2,32,12,117.0,-4.1,-8.7
32,1.0,False,2,p,++,--,0.351006031036,56.0,941.4,33,13,117.0,-3.8,-7.6
33,1.0,False,2,p,++,--,0.551524877548,50.7,936.1,34,14,117.0,-5.3,-5.6
34,1.0,False,2,p,++,--,0.351272106171,46.4,931.8,35,15,117.0,-4.3,-7.0
35,1.0,False,2,p,++,--,0.28531908989,41.5,926.9,36,16,117.0,-4.9,-7.2
36,1.0,False,2,p,++,--,0.417685985565,36.6,922.0,37,17,117.0,-4.9,-7.5
37,1.0,False,2,p,++,--,0.701462984085,33.0,918.4,38,18,117.0,-3.6,-7.7
38,1.0,False,2,p,++,--,0.934968948364,30.7,916.1,39,19,117.0,-2.3,-7.1
39,1.0,False,2,p,++,--,0.484606981277,26.6,912.0,40,20,117.0,-4.1,-5.8
40,0.0,True,3,p,-,+,0.93602013588,-19.9,892.1,41,1,-20.7,0.9,0.8
