,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,0.0,True,1,p,--,-,1.16864085197,-120.0,906.0,1,1,-119.0,-0.9,-1.0
1,1.0,True,1,q,--,-,0.768169164658,-121.0,905.0,2,2,-119.0,-1.0,-1.0
2,1.0,True,1,q,--,-,1.01843285561,-121.7,904.3,3,3,-119.0,-0.7,-1.0
3,1.0,True,1,q,--,-,0.734808921814,-122.5,903.5,4,4,-119.0,-0.8,-0.9
4,1.0,True,1,q,--,-,0.885179042816,-123.1,902.9,5,5,-119.0,-0.6,-1.3
5,1.0,True,1,q,--,-,1.00178289413,-123.5,902.5,6,6,-119.0,-0.4,-1.3
6,1.0,True,1,q,--,-,0.851537942886,-124.3,901.7,7,7,-119.0,-0.8,-1.2
7,1.0,True,1,q,--,-,2.25401091576,-125.3,900.7,8,8,-119.0,-1.0,-1.0
8,1.0,True,1,q,--,-,0.801512002945,-126.6,899.4,9,9,-119.0,-1.3,-1.2
9,0.0,True,1,p,--,-,0.417884111404,-128.0,898.0,10,10,-119.0,-0.9,-1.4
10,1.0,True,1,q,--,-,0.401132106781,-128.9,897.1,11,11,-119.0,-0.9,-0.9
11,1.0,True,1,q,--,-,0.467832803726,-129.8,896.2,12,12,-119.0,-0.9,-1.3
12,1.0,True,1,q,--,-,0.684832811356,-130.6,895.4,13,13,-119.0,-0.8,-1.1
13,1.0,True,1,q,--,-,0.935148954391,-131.6,894.4,14,14,-119.0,-1.0,-1.2
14,1.0,True,1,q,--,-,0.634720087051,-132.6,893.4,15,15,-119.0,-1.0,-1.1
15,1.0,True,1,q,--,-,1.1184489727,-133.7,892.3,16,16,-119.0,-1.1,-1.1
16,0.0,True,1,p,--,-,0.467951059341,-135.1,890.9,17,17,-119.0,-0.6,-1.4
17,1.0,True,1,q,--,-,0.634723901749,-135.8,890.2,18,18,-119.0,-0.7,-0.9
18,1.0,True,1,q,--,-,1.05194807053,-136.4,889.6,19,19,-119.0,-0.6,-1.5
19,1.0,True,1,q,--,-,0.401074171066,-137.4,888.6,20,20,-119.0,-1.0,-1.3
20,0.0,True,2,p,+,--,2.92045593262,10.2,898.8,21,1,19.1,-7.1,-8.9
21,1.0,True,2,q,+,--,0.484581947327,6.3,894.9,22,2,19.1,-3.9,-9.5
22,1.0,True,2,q,+,--,0.518228054047,3.3,891.9,23,3,19.1,-3.0,-8.0
23,1.0,True,2,q,+,--,0.851619005203,-2.1,886.5,24,4,19.1,-5.4,-6.7
24,1.0,True,2,q,+,--,1.10184788704,-5.9,882.7,25,5,19.1,-3.8,-6.0
25,1.0,True,2,q,+,--,0.851709127426,-9.8,878.8,26,6,19.1,-3.9,-5.4
26,1.0,True,2,q,+,--,0.684736967087,-15.0,873.6,27,7,19.1,-5.2,-7.1
27,1.0,True,2,q,+,--,1.01844596863,-19.8,868.8,28,8,19.1,-4.8,-4.2
28,1.0,True,2,q,+,--,0.651412010193,-25.1,863.5,29,9,19.1,-5.3,-7.6
29,1.0,True,2,q,+,--,0.851568937302,-32.8,855.8,30,10,19.1,-7.7,-6.3
30,1.0,True,2,q,+,--,0.9349629879,-38.7,849.9,31,11,19.1,-5.9,-6.1
31,1.0,True,2,q,+,--,0.567914009094,-44.3,844.3,32,12,19.1,-5.6,-9.1
32,1.0,True,2,q,+,--,0.651361942291,-49.3,839.3,33,13,19.1,-5.0,-9.1
33,1.0,True,2,q,+,--,0.551231861115,-54.8,833.8,34,14,19.1,-5.5,-5.7
34,1.0,True,2,q,+,--,0.551270008087,-58.4,830.2,35,15,19.1,-3.6,-7.6
35,1.0,True,2,q,+,--,0.634906053543,-63.5,825.1,36,16,19.1,-5.1,-6.2
36,1.0,True,2,q,+,--,0.584748983383,-69.3,819.3,37,17,19.1,-5.8,-7.7
37,1.0,True,2,q,+,--,0.535774946213,-75.5,813.1,38,18,19.1,-6.2,-7.3
38,1.0,True,2,q,+,--,0.701424121857,-81.6,807.0,39,19,19.1,-6.1,-5.6
