,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,1.0,False,1,p,++,--,1.21881604195,108.7,1134.7,1,1,115.0,-6.3,-6.7
1,1.0,False,1,p,++,--,0.501343011856,103.5,1129.5,2,2,115.0,-5.2,-6.6
2,1.0,False,1,p,++,--,1.63608193398,98.1,1124.1,3,3,115.0,-5.4,-8.0
3,1.0,False,1,p,++,--,1.03546595573,94.0,1120.0,4,4,115.0,-4.1,-6.6
4,1.0,False,1,p,++,--,0.952078104019,88.9,1114.9,5,5,115.0,-5.1,-5.8
5,1.0,False,1,p,++,--,0.551424980164,85.2,1111.2,6,6,115.0,-3.7,-8.4
6,1.0,False,1,p,++,--,0.65141916275,80.3,1106.3,7,7,115.0,-4.9,-5.6
7,1.0,False,1,p,++,--,0.501491069794,74.6,1100.6,8,8,115.0,-5.7,-7.4
8,1.0,False,1,p,++,--,0.384450912476,69.8,1095.8,9,9,115.0,-4.8,-5.4
9,1.0,False,1,p,++,--,0.31772518158,62.6,1088.6,10,10,115.0,-7.2,-5.7
10,0.0,False,1,q,++,--,0.351087808609,58.0,1084.0,11,11,115.0,-4.2,-4.6
11,0.0,False,1,q,++,--,0.41774392128,52.4,1078.4,12,12,115.0,-5.6,-5.6
12,0.0,False,1,q,++,--,0.351209163666,42.9,1068.9,13,13,115.0,-6.8,-9.5
13,1.0,False,1,p,++,--,0.334452152252,36.2,1062.2,14,14,115.0,-6.7,-4.8
14,0.0,False,1,q,++,--,0.484806060791,29.7,1055.7,15,15,115.0,-2.7,-6.5
15,1.0,False,1,p,++,--,0.317673921585,23.4,1049.4,16,16,115.0,-6.3,-6.7
16,1.0,False,1,p,++,--,0.468831062317,16.8,1042.8,17,17,115.0,-6.6,-7.6
17,1.0,False,1,p,++,--,0.567878961563,13.1,1039.1,18,18,115.0,-3.7,-7.6
18,1.0,False,1,p,++,--,0.451096057892,7.8,1033.8,19,19,115.0,-5.3,-6.3
19,1.0,False,1,p,++,--,0.367842912674,1.3,1027.3,20,20,115.0,-6.5,-4.9
20,1.0,False,2,p,-,--,1.25218701363,-27.7,999.6,21,1,-20.9,-6.8,-8.5
21,1.0,False,2,p,-,--,0.334321975708,-29.1,998.2,22,2,-20.9,-1.4,-5.2
22,1.0,False,2,p,-,--,0.384457826614,-35.4,991.9,23,3,-20.9,-6.3,-8.7
23,1.0,False,2,p,-,--,0.534620046616,-40.3,987.0,24,4,-20.9,-4.9,-4.5
24,1.0,False,2,p,-,--,0.334373950958,-45.5,981.8,25,5,-20.9,-5.2,-7.5
25,1.0,False,2,p,-,--,0.301002025604,-50.2,977.1,26,6,-20.9,-4.7,-8.8
26,1.0,False,2,p,-,--,0.401252985001,-55.8,971.5,27,7,-20.9,-5.6,-7.4
27,1.0,False,2,p,-,--,0.551362991333,-59.8,967.5,28,8,-20.9,-4.0,-6.0
28,1.0,False,2,p,-,--,0.351275920868,-65.0,962.3,29,9,-20.9,-5.2,-8.0
29,1.0,False,2,p,-,--,0.30105805397,-70.3,957.0,30,10,-20.9,-5.3,-5.6
30,1.0,False,2,p,-,--,0.367981910706,-74.2,953.1,31,11,-20.9,-3.9,-6.5
31,1.0,False,2,p,-,--,0.53507399559,-79.7,947.6,32,12,-20.9,-5.5,-6.2
32,1.0,False,2,p,-,--,0.367779016495,-84.4,942.9,33,13,-20.9,-4.7,-6.5
33,1.0,False,2,p,-,--,0.384522199631,-86.6,940.7,34,14,-20.9,-2.2,-8.5
34,1.0,False,2,p,-,--,0.384654998779,-91.4,935.9,35,15,-20.9,-4.8,-5.9
35,1.0,False,2,p,-,--,0.317699193954,-96.6,930.7,36,16,-20.9,-5.2,-7.9
36,1.0,False,2,p,-,--,0.3676841259,-100.4,926.9,37,17,-20.9,-3.8,-7.4
37,1.0,False,2,p,-,--,0.384420871735,-105.6,921.7,38,18,-20.9,-5.2,-6.6
38,1.0,False,2,p,-,--,0.434437990189,-110.7,916.6,39,19,-20.9,-5.1,-7.6
39,1.0,False,2,p,-,--,0.417877912521,-115.5,911.8,40,20,-20.9,-4.8,-6.9
40,0.0,True,3,p,-,-,0.634662866592,-21.7,890.1,41,1,-20.4,-0.8,-1.3
41,0.0,True,3,p,-,-,0.38431596756,-22.8,889.0,42,2,-20.4,-1.0,-1.1
42,1.0,True,3,q,-,-,0.367780923843,-23.8,888.0,43,3,-20.4,-1.0,-1.0
43,1.0,True,3,q,-,-,0.368054866791,-24.6,887.2,44,4,-20.4,-0.8,-0.9
44,1.0,True,3,q,-,-,0.284521102905,-25.6,886.2,45,5,-20.4,-1.0,-1.0
45,1.0,True,3,q,-,-,0.351161003113,-26.7,885.1,46,6,-20.4,-1.1,-1.1
46,1.0,True,3,q,-,-,0.317847013474,-27.3,884.5,47,7,-20.4,-0.6,-0.8
