,event,key,rt
0,instructions_0,space,3.83897686005
1,instructions_1,space,14.2493720055
2,instructions_2,space,36.3902440071
3,instructions_3,space,29.3658020496
4,instructions_4,space,34.037776947
5,random_event,space,6.8748061657
6,end_of_block,space,7.49206995964
7,random_event,space,1.30211496353
8,end_of_block,space,5.47342514992
9,random_event,space,0.935021162033
10,end_of_block,space,4.75591611862
11,random_event,space,0.668124914169
12,end_of_block,space,2.92057704926
13,random_event,space,0.835088014603
14,end_of_block,space,6.25734305382
15,random_event,space,1.2355530262
16,end_of_block,space,4.5222158432
17,random_event,space,0.601259946823
18,end_of_block,space,4.57224082947
19,random_event,space,2.35319900513
20,end_of_block,space,9.91127204895
21,random_event,space,0.517786026001
22,end_of_block,space,8.10936498642
23,random_event,space,0.968384027481
24,end_of_block,space,3.25419092178
25,random_event,space,1.30203795433
26,end_of_block,space,16.1015279293
27,random_event,space,2.72031092644
28,end_of_block,space,3.50428509712
29,random_event,space,0.83482003212
30,end_of_block,space,4.07189702988
31,random_event,space,1.3855650425
32,end_of_block,space,1.41886281967
33,random_event,space,1.13511395454
34,end_of_block,space,1.38554811478
35,random_event,space,0.667950868607
36,end_of_block,space,1.25208616257
37,end_of_experiment,space,0.434334993362
