,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,,False,1,,--,+,3.00317621231,-118.5,907.5,1,1,-119.0,1.1,0.5
1,,False,1,,--,+,3.00325512886,-117.6,908.4,2,2,-119.0,1.1,0.9
2,,False,1,,--,+,3.00320601463,-116.8,909.2,3,3,-119.0,0.9,0.8
3,,False,1,,--,+,3.00318002701,-115.9,910.1,4,4,-119.0,1.3,0.9
4,,False,1,,--,+,3.00329613686,-114.9,911.1,5,5,-119.0,1.2,1.0
5,,False,1,,--,+,3.00315403938,-113.8,912.2,6,6,-119.0,1.3,1.1
6,,False,1,,--,+,3.00332188606,-112.6,913.4,7,7,-119.0,1.2,1.2
7,,False,1,,--,+,3.00320696831,-111.5,914.5,8,8,-119.0,1.1,1.3
8,,False,1,,--,+,3.00313091278,-110.9,915.1,9,9,-119.0,1.1,0.6
9,,False,1,,--,+,3.00325298309,-110.2,915.8,10,10,-119.0,0.9,0.7
10,,False,1,,--,+,3.00325703621,-109.6,916.4,11,11,-119.0,0.9,0.6
11,,False,1,,--,+,3.0032479763,-109.1,916.9,12,12,-119.0,1.2,0.5
12,,False,1,,--,+,3.0031979084,-107.9,918.1,13,13,-119.0,1.2,1.3
13,,False,1,,--,+,3.00319600105,-107.1,918.9,14,14,-119.0,1.1,0.8
14,,False,1,,--,+,3.00324892998,-106.3,919.7,15,15,-119.0,0.8,1.2
15,,False,1,,--,+,3.00323581696,-105.4,920.6,16,16,-119.0,0.9,1.3
16,,False,1,,--,+,3.00321316719,-104.9,921.1,17,17,-119.0,1.4,0.5
17,,False,1,,--,+,3.00317406654,-104.2,921.8,18,18,-119.0,1.2,0.7
18,,False,1,,--,+,3.00320887566,-103.2,922.8,19,19,-119.0,1.0,1.1
19,,False,1,,--,+,3.00327110291,-102.7,923.3,20,20,-119.0,1.0,0.5
20,,True,2,,-,+,3.00329113007,-19.1,904.2,21,1,-19.6,1.4,0.5
21,,True,2,,-,+,3.00321292877,-18.1,905.2,22,2,-19.6,1.0,1.0
22,,True,2,,-,+,3.00315499306,-17.4,905.9,23,3,-19.6,0.9,0.7
23,,True,2,,-,+,3.00324296951,-16.6,906.7,24,4,-19.6,1.2,0.8
24,,True,2,,-,+,3.00324392319,-15.7,907.6,25,5,-19.6,1.1,0.9
25,,True,2,,-,+,3.003221035,-14.9,908.4,26,6,-19.6,1.3,0.8
26,,True,2,,-,+,3.00323987007,-14.0,909.3,27,7,-19.6,1.1,0.9
27,,True,2,,-,+,3.00323104858,-13.3,910.0,28,8,-19.6,1.4,0.7
28,,True,2,,-,+,3.00315999985,-12.5,910.8,29,9,-19.6,1.2,0.8
29,,True,2,,-,+,3.00317907333,-11.7,911.6,30,10,-19.6,0.8,1.1
30,,True,2,,-,+,3.00324511528,-10.7,912.6,31,11,-19.6,1.1,1.0
31,,True,2,,-,+,3.00320577621,-10.0,913.3,32,12,-19.6,0.8,0.7
32,,True,2,,-,+,3.00314998627,-9.1,914.2,33,13,-19.6,0.9,1.0
33,1.0,True,2,q,-,+,1.6355509758,-7.7,915.6,34,14,-19.6,1.4,0.9
34,,True,2,,-,+,3.00312185287,-6.7,916.6,35,15,-19.6,1.0,1.3
35,,True,2,,-,+,3.00324296951,-6.0,917.3,36,16,-19.6,1.0,0.7
36,,True,2,,-,+,3.00324702263,-5.0,918.3,37,17,-19.6,1.2,1.0
37,,True,2,,-,+,3.00325417519,-4.2,919.1,38,18,-19.6,0.9,0.8
38,,True,2,,-,+,3.00320100784,-3.2,920.1,39,19,-19.6,1.3,1.0
39,,True,2,,-,+,3.00320911407,-2.6,920.7,40,20,-19.6,1.1,0.6
40,,True,3,,--,++,3.00319099426,-125.3,795.4,41,1,-129.0,7.3,3.7
41,,True,3,,--,++,3.00328302383,-121.7,799.0,42,2,-129.0,6.3,3.6
42,,True,3,,--,++,3.00323390961,-117.4,803.3,43,3,-129.0,7.3,4.3
43,,True,3,,--,++,3.00327205658,-112.3,808.4,44,4,-129.0,6.6,5.1
44,,True,3,,--,++,3.00317788124,-105.3,815.4,45,5,-129.0,8.3,7.0
45,,True,3,,--,++,3.00318193436,-100.1,820.6,46,6,-129.0,5.2,6.4
46,,True,3,,--,++,3.00326299667,-94.4,826.3,47,7,-129.0,7.2,5.7
