,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,1.0,False,1,p,++,-,1.20190286636,133.1,1159.1,1,1,134.0,-0.9,-0.7
1,0.0,False,1,q,++,-,0.634668827057,131.6,1157.6,2,2,134.0,-0.9,-1.5
2,1.0,False,1,p,++,-,1.06852197647,130.7,1156.7,3,3,134.0,-0.9,-0.9
3,1.0,False,1,p,++,-,0.951661109924,129.5,1155.5,4,4,134.0,-1.2,-0.9
4,0.0,False,1,q,++,-,0.851552009583,128.6,1154.6,5,5,134.0,-0.7,-0.9
5,1.0,False,1,p,++,-,0.551241874695,127.6,1153.6,6,6,134.0,-1.0,-1.3
6,0.0,False,1,q,++,-,1.01854610443,126.6,1152.6,7,7,134.0,-0.5,-1.0
7,1.0,False,1,p,++,-,0.434392213821,125.6,1151.6,8,8,134.0,-1.0,-1.2
8,1.0,False,1,p,++,-,0.584580898285,124.9,1150.9,9,9,134.0,-0.7,-0.9
9,1.0,False,1,p,++,-,0.401036024094,123.9,1149.9,10,10,134.0,-1.0,-1.2
10,1.0,False,1,p,++,-,0.384398937225,123.0,1149.0,11,11,134.0,-0.9,-1.0
11,1.0,False,1,p,++,-,0.3508040905,122.0,1148.0,12,12,134.0,-1.0,-1.1
12,1.0,False,1,p,++,-,0.768054962158,120.5,1146.5,13,13,134.0,-1.5,-1.0
13,0.0,False,1,q,++,-,0.551339864731,119.2,1145.2,14,14,134.0,-0.8,-1.3
14,0.0,False,1,q,++,-,1.13527798653,118.3,1144.3,15,15,134.0,-1.1,-0.9
15,0.0,False,1,q,++,-,0.467954874039,117.6,1143.6,16,16,134.0,-0.9,-0.7
16,0.0,False,1,q,++,-,0.36762881279,116.4,1142.4,17,17,134.0,-0.9,-1.2
17,0.0,False,1,q,++,-,0.0676648616791,115.6,1141.6,18,18,134.0,-0.5,-0.8
18,1.0,False,1,p,++,-,0.384330034256,114.8,1140.8,19,19,134.0,-0.8,-1.2
19,1.0,False,1,p,++,-,0.501143932343,114.0,1140.0,20,20,134.0,-0.8,-1.4
20,0.0,True,2,p,+,+,0.951699018478,20.9,1160.9,21,1,20.0,1.3,0.9
21,1.0,True,2,q,+,+,0.451143026352,21.9,1161.9,22,2,20.0,1.0,0.8
22,1.0,True,2,q,+,+,0.48445391655,23.0,1163.0,23,3,20.0,1.1,0.7
23,1.0,True,2,q,+,+,0.651386976242,23.9,1163.9,24,4,20.0,0.9,1.0
24,1.0,True,2,q,+,+,0.30082988739,24.7,1164.7,25,5,20.0,0.8,0.6
25,1.0,True,2,q,+,+,0.301205873489,25.6,1165.6,26,6,20.0,0.9,1.2
26,1.0,True,2,q,+,+,0.451272964478,26.9,1166.9,27,7,20.0,1.3,1.0
27,1.0,True,2,q,+,+,0.334427118301,27.9,1167.9,28,8,20.0,1.0,0.9
28,1.0,True,2,q,+,+,0.467839956284,29.2,1169.2,29,9,20.0,1.3,1.1
29,1.0,True,2,q,+,+,0.601445913315,30.3,1170.3,30,10,20.0,1.1,0.7
30,1.0,True,2,q,+,+,0.585551977158,31.5,1171.5,31,11,20.0,1.2,0.9
31,1.0,True,2,q,+,+,0.384407043457,32.5,1172.5,32,12,20.0,1.0,1.4
32,1.0,True,2,q,+,+,0.30106306076,33.7,1173.7,33,13,20.0,1.2,1.1
33,1.0,True,2,q,+,+,0.934871912003,34.8,1174.8,34,14,20.0,1.1,1.1
34,1.0,True,2,q,+,+,0.317682027817,35.6,1175.6,35,15,20.0,0.8,0.9
35,1.0,True,2,q,+,+,0.267637014389,36.8,1176.8,36,16,20.0,1.2,0.9
36,1.0,True,2,q,+,+,0.300873994827,37.7,1177.7,37,17,20.0,0.9,0.8
37,0.0,True,2,p,+,+,0.417969942093,38.4,1178.4,38,18,20.0,1.2,0.7
38,0.0,True,2,p,+,+,0.484541893005,39.4,1179.4,39,19,20.0,1.4,1.0
39,1.0,True,2,q,+,+,0.30091714859,41.0,1181.0,40,20,20.0,1.6,0.8
40,1.0,False,3,p,+,+,0.851566791534,21.5,1202.5,41,1,20.2,1.3,1.1
41,1.0,False,3,p,+,+,0.684715986252,22.7,1203.7,42,2,20.2,1.2,0.8
42,1.0,False,3,p,+,+,0.352004051208,24.0,1205.0,43,3,20.2,1.3,0.9
43,1.0,False,3,p,+,+,0.501384973526,24.8,1205.8,44,4,20.2,0.8,1.0
44,1.0,False,3,p,+,+,0.36772108078,25.8,1206.8,45,5,20.2,1.0,0.7
45,1.0,False,3,p,+,+,0.718322038651,26.9,1207.9,46,6,20.2,1.1,1.1
46,1.0,False,3,p,+,+,0.785071134567,27.9,1208.9,47,7,20.2,1.0,0.9
47,1.0,False,3,p,+,+,0.534649133682,29.1,1210.1,48,8,20.2,1.2,1.0
48,1.0,False,3,p,+,+,0.601272821426,30.1,1211.1,49,9,20.2,1.0,0.8
49,1.0,False,3,p,+,+,0.284175157547,31.3,1212.3,50,10,20.2,1.2,1.0
50,1.0,False,3,p,+,+,0.468070983887,32.0,1213.0,51,11,20.2,0.7,1.0
51,1.0,False,3,p,+,+,0.517818927765,33.3,1214.3,52,12,20.2,1.3,1.2
52,1.0,False,3,p,+,+,0.684931993484,34.8,1215.8,53,13,20.2,1.5,1.0
53,1.0,False,3,p,+,+,0.951762914658,36.0,1217.0,54,14,20.2,1.2,0.7
54,1.0,False,3,p,+,+,0.96831703186,37.1,1218.1,55,15,20.2,1.1,1.0
55,1.0,False,3,p,+,+,0.567855119705,38.0,1219.0,56,16,20.2,0.9,1.3
56,1.0,False,3,p,+,+,0.85192489624,39.3,1220.3,57,17,20.2,1.3,0.6
