,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,1.0,True,1,q,++,++,2.70351791382,130.3,1156.3,1,1,124.0,6.3,4.4
1,1.0,True,1,q,++,++,1.5690369606,137.4,1163.4,2,2,124.0,7.1,4.3
2,1.0,True,1,q,++,++,0.684921979904,144.3,1170.3,3,3,124.0,6.9,3.6
3,1.0,True,1,q,++,++,0.751271009445,152.3,1178.3,4,4,124.0,8.0,5.0
4,1.0,True,1,q,++,++,0.684829950333,157.9,1183.9,5,5,124.0,5.6,4.5
5,1.0,True,1,q,++,++,0.584509134293,168.1,1194.1,6,6,124.0,10.2,4.7
6,1.0,True,1,q,++,++,0.801504135132,174.8,1200.8,7,7,124.0,6.7,5.9
7,1.0,True,1,q,++,++,0.584895133972,182.3,1208.3,8,8,124.0,7.5,5.3
8,1.0,True,1,q,++,++,0.584604978561,187.7,1213.7,9,9,124.0,5.4,5.8
9,0.0,True,1,p,++,++,0.334442138672,193.6,1219.6,10,10,124.0,8.9,5.9
10,1.0,True,1,q,++,++,0.651250839233,201.0,1227.0,11,11,124.0,7.4,5.3
11,1.0,True,1,q,++,++,0.651391029358,207.3,1233.3,12,12,124.0,6.3,4.5
12,1.0,True,1,q,++,++,0.584737062454,215.8,1241.8,13,13,124.0,8.5,6.3
13,1.0,True,1,q,++,++,0.584723949432,221.4,1247.4,14,14,124.0,5.6,5.0
14,1.0,True,1,q,++,++,0.401058197021,229.0,1255.0,15,15,124.0,7.6,6.5
15,1.0,True,1,q,++,++,0.568908929825,234.5,1260.5,16,16,124.0,5.5,5.5
16,1.0,True,1,q,++,++,0.401126861572,242.0,1268.0,17,17,124.0,7.5,3.3
17,1.0,True,1,q,++,++,0.551249027252,247.4,1273.4,18,18,124.0,5.4,5.2
18,1.0,True,1,q,++,++,0.45116019249,254.5,1280.5,19,19,124.0,7.1,3.9
19,1.0,True,1,q,++,++,0.417732954025,261.8,1287.8,20,20,124.0,7.3,3.6
20,1.0,True,2,q,--,++,0.717983007431,-117.7,1170.1,21,1,-125.0,7.3,6.7
21,1.0,True,2,q,--,++,0.367931127548,-111.5,1176.3,22,2,-125.0,6.2,3.6
22,1.0,True,2,q,--,++,0.33434510231,-105.5,1182.3,23,3,-125.0,6.0,5.4
23,1.0,True,2,q,--,++,0.367822885513,-100.5,1187.3,24,4,-125.0,5.0,6.3
24,1.0,True,2,q,--,++,0.3179500103,-91.7,1196.1,25,5,-125.0,8.8,5.8
25,1.0,True,2,q,--,++,0.534590005875,-84.8,1203.0,26,6,-125.0,6.9,5.5
26,1.0,True,2,q,--,++,0.501200914383,-77.6,1210.2,27,7,-125.0,7.2,3.9
27,1.0,True,2,q,--,++,0.41775393486,-67.9,1219.9,28,8,-125.0,9.7,3.9
28,1.0,True,2,q,--,++,0.300927877426,-60.7,1227.1,29,9,-125.0,7.2,5.6
29,1.0,True,2,q,--,++,0.451318025589,-53.1,1234.7,30,10,-125.0,7.6,3.8
30,1.0,True,2,q,--,++,0.33442401886,-46.3,1241.5,31,11,-125.0,6.8,4.2
31,1.0,True,2,q,--,++,0.384398937225,-37.5,1250.3,32,12,-125.0,8.8,3.2
32,1.0,True,2,q,--,++,0.300987005234,-31.1,1256.7,33,13,-125.0,6.4,6.2
33,1.0,True,2,q,--,++,0.401393890381,-23.7,1264.1,34,14,-125.0,7.4,3.6
34,1.0,True,2,q,--,++,0.384346008301,-18.2,1269.6,35,15,-125.0,5.5,4.6
35,1.0,True,2,q,--,++,0.384441137314,-12.4,1275.4,36,16,-125.0,5.8,5.1
36,1.0,True,2,q,--,++,0.317746162415,-4.4,1283.4,37,17,-125.0,8.0,4.5
37,1.0,True,2,q,--,++,0.235363960266,3.0,1290.8,38,18,-125.0,7.4,5.3
38,1.0,True,2,q,--,++,0.250918149948,10.2,1298.0,39,19,-125.0,7.2,5.4
39,1.0,True,2,q,--,++,0.250977993011,17.5,1305.3,40,20,-125.0,7.3,4.1
40,0.0,False,3,q,-,-,1.9530339241,-19.7,1285.6,41,1,-18.8,-0.8,-0.9
41,1.0,False,3,p,-,-,0.767982959747,-20.4,1284.9,42,2,-18.8,-0.7,-1.1
42,1.0,False,3,p,-,-,0.701632022858,-21.4,1283.9,43,3,-18.8,-1.0,-1.1
43,1.0,False,3,p,-,-,0.584552049637,-22.4,1282.9,44,4,-18.8,-1.0,-1.3
44,1.0,False,3,p,-,-,0.300956010818,-23.3,1282.0,45,5,-18.8,-0.9,-1.1
45,1.0,False,3,p,-,-,0.401033878326,-24.4,1280.9,46,6,-18.8,-1.1,-0.9
46,1.0,False,3,p,-,-,0.334254980087,-24.7,1280.6,47,7,-18.8,-0.3,-1.1
47,1.0,False,3,p,-,-,0.451328992844,-25.6,1279.7,48,8,-18.8,-0.9,-1.1
48,1.0,False,3,p,-,-,0.434761047363,-26.5,1278.8,49,9,-18.8,-0.9,-0.8
49,1.0,False,3,p,-,-,0.417742013931,-27.3,1278.0,50,10,-18.8,-0.8,-1.6
50,1.0,False,3,p,-,-,0.401170015335,-28.2,1277.1,51,11,-18.8,-0.9,-1.0
51,1.0,False,3,p,-,-,0.484780788422,-29.1,1276.2,52,12,-18.8,-0.9,-1.1
52,1.0,False,3,p,-,-,0.301116943359,-30.0,1275.3,53,13,-18.8,-0.9,-0.9
53,1.0,False,3,p,-,-,0.451318979263,-31.1,1274.2,54,14,-18.8,-1.1,-0.8
54,1.0,False,3,p,-,-,0.267636060715,-31.6,1273.7,55,15,-18.8,-0.5,-1.4
55,1.0,False,3,p,-,-,0.651443958282,-32.6,1272.7,56,16,-18.8,-1.0,-0.8
56,1.0,False,3,p,-,-,0.368749141693,-33.6,1271.7,57,17,-18.8,-1.0,-1.2
57,1.0,False,3,p,-,-,0.300980091095,-34.5,1270.8,58,18,-18.8,-0.9,-0.9
58,1.0,False,3,p,-,-,0.251160144806,-35.2,1270.1,59,19,-18.8,-0.7,-1.1
59,1.0,False,3,p,-,-,0.284398078918,-36.2,1269.1,60,20,-18.8,-1.0,-1.1
60,1.0,False,4,p,+,--,1.06844806671,13.2,1282.3,61,1,18.3,-5.1,-8.2
61,1.0,False,4,p,+,--,0.451270103455,7.3,1276.4,62,2,18.3,-5.9,-7.7
62,1.0,False,4,p,+,--,0.734848022461,3.3,1272.4,63,3,18.3,-4.0,-4.5
63,1.0,False,4,p,+,--,0.284422159195,-0.5,1268.6,64,4,18.3,-3.8,-7.4
64,1.0,False,4,p,+,--,0.251065969467,-6.1,1263.0,65,5,18.3,-5.6,-5.3
65,1.0,False,4,p,+,--,0.250881910324,-9.4,1259.7,66,6,18.3,-3.3,-7.1
66,1.0,False,4,p,+,--,0.384394168854,-13.0,1256.1,67,7,18.3,-3.6,-5.7
67,1.0,False,4,p,+,--,0.434507131577,-17.4,1251.7,68,8,18.3,-4.4,-7.1
68,1.0,False,4,p,+,--,0.267609119415,-21.4,1247.7,69,9,18.3,-4.0,-7.0
69,1.0,False,4,p,+,--,0.267575025558,-26.7,1242.4,70,10,18.3,-5.3,-6.9
70,1.0,False,4,p,+,--,0.250997066498,-32.3,1236.8,71,11,18.3,-5.6,-6.9
71,1.0,False,4,p,+,--,0.284411907196,-37.9,1231.2,72,12,18.3,-5.6,-4.3
72,1.0,False,4,p,+,--,0.267651081085,-42.3,1226.8,73,13,18.3,-4.4,-5.0
73,1.0,False,4,p,+,--,0.250940084457,-47.1,1222.0,74,14,18.3,-4.8,-6.5
74,1.0,False,4,p,+,--,0.18407201767,-53.6,1215.5,75,15,18.3,-6.5,-9.0
75,1.0,False,4,p,+,--,0.26754784584,-59.7,1209.4,76,16,18.3,-6.1,-5.3
76,1.0,False,4,p,+,--,0.25111913681,-64.2,1204.9,77,17,18.3,-4.5,-8.0
77,1.0,False,4,p,+,--,0.250832080841,-67.3,1201.8,78,18,18.3,-3.1,-7.5
78,1.0,False,4,p,+,--,0.0840728282928,-73.3,1195.8,79,19,18.3,-6.0,-5.9
79,1.0,False,4,p,+,--,0.167595148087,-80.0,1189.1,80,20,18.3,-6.7,-8.0
80,0.0,True,5,p,-,--,1.03502988815,-23.2,1165.9,81,1,-18.4,-2.9,-4.8
81,1.0,True,5,q,-,--,0.968321084976,-27.7,1161.4,82,2,-18.4,-4.5,-8.5
82,1.0,True,5,q,-,--,0.401089906693,-33.1,1156.0,83,3,-18.4,-5.4,-6.6
83,1.0,True,5,q,-,--,0.367753982544,-38.0,1151.1,84,4,-18.4,-4.9,-8.3
84,1.0,True,5,q,-,--,0.334326028824,-43.7,1145.4,85,5,-18.4,-5.7,-6.1
85,1.0,True,5,q,-,--,0.234227895737,-49.0,1140.1,86,6,-18.4,-5.3,-6.8
86,1.0,True,5,q,-,--,0.250993013382,-56.0,1133.1,87,7,-18.4,-7.0,-7.5
87,1.0,True,5,q,-,--,0.217534065247,-61.4,1127.7,88,8,-18.4,-5.4,-9.9
88,1.0,True,5,q,-,--,0.300958871841,-65.4,1123.7,89,9,-18.4,-4.0,-6.7
89,1.0,True,5,q,-,--,0.300974845886,-69.4,1119.7,90,10,-18.4,-4.0,-3.4
90,1.0,True,5,q,-,--,0.217777013779,-75.4,1113.7,91,11,-18.4,-6.0,-7.7
91,1.0,True,5,q,-,--,0.250934123993,-81.7,1107.4,92,12,-18.4,-6.3,-8.4
92,1.0,True,5,q,-,--,0.300997018814,-86.6,1102.5,93,13,-18.4,-4.9,-7.6
93,1.0,True,5,q,-,--,0.250931978226,-92.6,1096.5,94,14,-18.4,-6.0,-7.6
94,1.0,True,5,q,-,--,0.350891113281,-99.3,1089.8,95,15,-18.4,-6.7,-5.6
95,1.0,True,5,q,-,--,0.3842689991,-103.1,1086.0,96,16,-18.4,-3.8,-5.2
96,1.0,True,5,q,-,--,0.300899028778,-108.3,1080.8,97,17,-18.4,-5.2,-6.5
97,1.0,True,5,q,-,--,0.234068870544,-114.3,1074.8,98,18,-18.4,-6.0,-6.4
98,1.0,True,5,q,-,--,0.267871141434,-121.3,1067.8,99,19,-18.4,-7.0,-7.0
99,1.0,True,5,q,-,--,0.334286928177,-126.0,1063.1,100,20,-18.4,-4.7,-9.5
100,0.0,False,6,q,++,-,1.11845207214,121.2,1184.3,101,1,122.0,-1.0,-0.8
101,0.0,False,6,q,++,-,0.485220909119,120.0,1183.1,102,2,122.0,-1.1,-1.2
102,0.0,False,6,q,++,-,0.351231098175,118.8,1181.9,103,3,122.0,-0.6,-1.2
103,1.0,False,6,p,++,-,0.401155948639,118.0,1181.1,104,4,122.0,-0.8,-1.2
104,1.0,False,6,p,++,-,0.367871999741,117.3,1180.4,105,5,122.0,-0.7,-1.0
105,1.0,False,6,p,++,-,0.534550905228,116.4,1179.5,106,6,122.0,-0.9,-1.4
106,1.0,False,6,p,++,-,0.534778833389,115.9,1179.0,107,7,122.0,-0.5,-1.2
107,1.0,False,6,p,++,-,0.334317922592,114.8,1177.9,108,8,122.0,-1.1,-1.4
108,1.0,False,6,p,++,-,0.301091909409,113.5,1176.6,109,9,122.0,-1.3,-0.8
109,1.0,False,6,p,++,-,0.250903844833,112.3,1175.4,110,10,122.0,-1.2,-1.0
110,0.0,False,6,q,++,-,0.234175920486,110.9,1174.0,111,11,122.0,-0.8,-1.4
111,1.0,False,6,p,++,-,0.234203100204,110.0,1173.1,112,12,122.0,-0.9,-0.9
112,1.0,False,6,p,++,-,0.250967979431,108.6,1171.7,113,13,122.0,-1.4,-0.9
113,1.0,False,6,p,++,-,0.401344060898,107.7,1170.8,114,14,122.0,-0.9,-1.2
