,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,1.0,False,1,p,--,-,1.93615579605,-122.0,904.0,1,1,-121.0,-1.0,-1.2
1,1.0,False,1,p,--,-,0.851474046707,-123.4,902.6,2,2,-121.0,-1.4,-1.1
2,1.0,False,1,p,--,-,0.851673841476,-124.3,901.7,3,3,-121.0,-0.9,-1.3
3,1.0,False,1,p,--,-,0.718214035034,-125.4,900.6,4,4,-121.0,-1.1,-0.9
4,1.0,False,1,p,--,-,0.851418018341,-126.0,900.0,5,5,-121.0,-0.6,-1.4
5,0.0,False,1,q,--,-,0.601279020309,-127.0,899.0,6,6,-121.0,-0.8,-1.0
6,1.0,False,1,p,--,-,0.584585905075,-128.2,897.8,7,7,-121.0,-1.2,-0.9
7,1.0,False,1,p,--,-,0.65159702301,-129.0,897.0,8,8,-121.0,-0.8,-1.1
8,0.0,False,1,q,--,-,0.60142993927,-130.0,896.0,9,9,-121.0,-1.0,-1.0
9,0.0,False,1,q,--,-,0.517786026001,-131.1,894.9,10,10,-121.0,-1.0,-1.1
10,1.0,False,1,p,--,-,0.484586954117,-132.1,893.9,11,11,-121.0,-1.0,-1.4
11,0.0,False,1,q,--,-,0.467772006989,-133.2,892.8,12,12,-121.0,-1.3,-1.1
12,1.0,False,1,p,--,-,0.334244012833,-134.4,891.6,13,13,-121.0,-1.2,-1.2
13,1.0,False,1,p,--,-,0.401171922684,-135.0,891.0,14,14,-121.0,-0.6,-0.9
14,0.0,False,1,q,--,-,0.55118894577,-136.2,889.8,15,15,-121.0,-0.7,-1.2
15,1.0,False,1,p,--,-,0.651318788528,-137.3,888.7,16,16,-121.0,-1.1,-0.7
16,1.0,False,1,p,--,-,0.40113902092,-138.2,887.8,17,17,-121.0,-0.9,-1.3
17,0.0,False,1,q,--,-,0.58488202095,-139.4,886.6,18,18,-121.0,-0.8,-1.2
18,1.0,False,1,p,--,-,1.00170302391,-140.0,886.0,19,19,-121.0,-0.6,-1.0
19,0.0,False,1,q,--,-,0.618158102036,-141.3,884.7,20,20,-121.0,-1.2,-1.3
20,0.0,True,2,p,-,+,0.567927837372,-17.6,867.1,21,1,-18.9,1.2,1.3
21,0.0,True,2,p,-,+,0.517946958542,-16.9,867.8,22,2,-18.9,1.2,0.7
22,0.0,True,2,p,-,+,0.768337011337,-15.8,868.9,23,3,-18.9,1.3,1.1
23,0.0,True,2,p,-,+,0.351104974747,-14.9,869.8,24,4,-18.9,1.3,0.9
24,0.0,True,2,p,-,+,0.384614944458,-13.7,871.0,25,5,-18.9,1.1,1.2
25,0.0,True,2,p,-,+,0.350961923599,-12.8,871.9,26,6,-18.9,1.0,0.9
26,0.0,True,2,p,-,+,0.484755992889,-11.8,872.9,27,7,-18.9,1.0,1.0
27,1.0,True,2,q,-,+,0.434350013733,-10.5,874.2,28,8,-18.9,1.3,1.0
28,0.0,True,2,p,-,+,0.434536933899,-9.2,875.5,29,9,-18.9,1.2,1.3
29,1.0,True,2,q,-,+,0.350951194763,-8.1,876.6,30,10,-18.9,1.1,0.9
30,0.0,True,2,p,-,+,0.434453010559,-7.4,877.3,31,11,-18.9,1.0,0.7
31,1.0,True,2,q,-,+,0.284487009048,-5.9,878.8,32,12,-18.9,1.5,0.9
32,0.0,True,2,p,-,+,0.417707204819,-4.6,880.1,33,13,-18.9,1.3,1.3
33,0.0,True,2,p,-,+,0.484526872635,-3.3,881.4,34,14,-18.9,1.2,1.3
34,1.0,True,2,q,-,+,0.300934791565,-2.2,882.5,35,15,-18.9,1.1,1.1
35,1.0,True,2,q,-,+,0.284297943115,-1.1,883.6,36,16,-18.9,1.1,0.8
36,0.0,True,2,p,-,+,0.451069116592,-0.2,884.5,37,17,-18.9,1.3,0.9
37,0.0,True,2,p,-,+,0.317636966705,0.9,885.6,38,18,-18.9,1.0,1.1
38,1.0,True,2,q,-,+,0.317722797394,1.9,886.6,39,19,-18.9,1.0,0.5
39,0.0,True,2,p,-,+,0.434412002563,2.5,887.2,40,20,-18.9,0.6,0.6
40,1.0,False,3,p,++,--,0.951472043991,111.6,998.8,41,1,118.0,-6.4,-7.8
