,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,0.0,True,1,p,--,++,2.23649406433,-120.1,905.9,1,1,-124.0,7.7,3.9
1,1.0,True,1,q,--,++,0.935001850128,-112.8,913.2,2,2,-124.0,7.3,5.2
2,1.0,True,1,q,--,++,0.534690141678,-106.8,919.2,3,3,-124.0,6.0,3.7
3,1.0,True,1,q,--,++,0.651417016983,-100.1,925.9,4,4,-124.0,6.7,4.4
4,1.0,True,1,q,--,++,0.718018054962,-93.5,932.5,5,5,-124.0,6.6,4.3
5,1.0,True,1,q,--,++,0.801533937454,-86.6,939.4,6,6,-124.0,6.9,4.8
6,1.0,True,1,q,--,++,0.484529018402,-80.7,945.3,7,7,-124.0,5.9,3.4
7,1.0,True,1,q,--,++,0.568084001541,-74.7,951.3,8,8,-124.0,6.0,6.1
8,1.0,True,1,q,--,++,0.451113939285,-66.1,959.9,9,9,-124.0,8.6,3.5
9,1.0,True,1,q,--,++,0.501292943954,-58.6,967.4,10,10,-124.0,7.5,5.8
10,1.0,True,1,q,--,++,0.551297903061,-51.7,974.3,11,11,-124.0,6.9,6.7
11,1.0,True,1,q,--,++,0.634620904922,-43.3,982.7,12,12,-124.0,8.4,3.4
12,1.0,True,1,q,--,++,0.651371002197,-35.7,990.3,13,13,-124.0,7.6,5.2
13,1.0,True,1,q,--,++,0.801595926285,-26.9,999.1,14,14,-124.0,8.8,4.6
14,1.0,True,1,q,--,++,0.534512996674,-19.0,1007.0,15,15,-124.0,7.9,6.5
15,1.0,True,1,q,--,++,0.534569978714,-10.0,1016.0,16,16,-124.0,9.0,6.8
16,1.0,True,1,q,--,++,0.501338005066,-3.2,1022.8,17,17,-124.0,6.8,1.6
17,1.0,True,1,q,--,++,0.518119096756,5.5,1031.5,18,18,-124.0,8.7,4.6
18,1.0,True,1,q,--,++,0.417869091034,13.8,1039.8,19,19,-124.0,8.3,2.0
19,1.0,True,1,q,--,++,0.434700965881,21.0,1047.0,20,20,-124.0,7.2,4.6
20,1.0,False,2,p,+,-,1.00155687332,20.9,1067.9,21,1,21.6,-0.7,-0.9
21,1.0,False,2,p,+,-,0.384520053864,19.7,1066.7,22,2,21.6,-1.2,-1.0
22,1.0,False,2,p,+,-,0.384374856949,18.8,1065.8,23,3,21.6,-0.9,-1.2
23,1.0,False,2,p,+,-,0.300961971283,18.0,1065.0,24,4,21.6,-0.8,-1.1
24,1.0,False,2,p,+,-,0.384223937988,17.2,1064.2,25,5,21.6,-0.8,-0.9
25,1.0,False,2,p,+,-,0.435600996017,16.2,1063.2,26,6,21.6,-1.0,-1.1
26,1.0,False,2,p,+,-,0.434462070465,15.3,1062.3,27,7,21.6,-0.9,-1.5
27,1.0,False,2,p,+,-,0.317852020264,14.2,1061.2,28,8,21.6,-1.1,-1.1
28,1.0,False,2,p,+,-,0.217610120773,13.1,1060.1,29,9,21.6,-1.1,-0.9
29,1.0,False,2,p,+,-,0.367681980133,12.3,1059.3,30,10,21.6,-0.8,-0.9
30,1.0,False,2,p,+,-,0.284512042999,11.4,1058.4,31,11,21.6,-0.9,-1.2
31,1.0,False,2,p,+,-,0.267870903015,10.2,1057.2,32,12,21.6,-1.2,-1.0
32,1.0,False,2,p,+,-,0.317566871643,9.2,1056.2,33,13,21.6,-1.0,-1.0
33,1.0,False,2,p,+,-,0.251035928726,8.6,1055.6,34,14,21.6,-0.6,-0.9
34,1.0,False,2,p,+,-,0.467813968658,7.7,1054.7,35,15,21.6,-0.9,-0.9
35,1.0,False,2,p,+,-,1.1185297966,6.6,1053.6,36,16,21.6,-1.1,-0.9
36,1.0,False,2,p,+,-,0.66808795929,5.7,1052.7,37,17,21.6,-0.9,-0.9
37,1.0,False,2,p,+,-,0.668045043945,4.7,1051.7,38,18,21.6,-1.0,-0.8
38,1.0,False,2,p,+,-,0.484519004822,3.9,1050.9,39,19,21.6,-0.8,-1.0
39,1.0,False,2,p,+,-,0.618201971054,3.0,1050.0,40,20,21.6,-0.9,-1.2
40,1.0,True,3,q,+,++,1.03514099121,27.1,1077.1,41,1,21.0,6.1,5.2
