,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,,False,1,,+,++,3.00325393677,25.3,1051.3,1,1,20.5,6.1,4.8
1,0.0,False,1,q,+,++,1.05207896233,29.9,1055.9,2,2,20.5,7.6,4.6
2,1.0,False,1,p,+,++,1.50222921371,37.0,1063.0,3,3,20.5,7.1,3.2
3,0.0,False,1,q,+,++,0.267515182495,41.7,1067.7,4,4,20.5,7.6,4.7
4,1.0,False,1,p,+,++,0.0672271251678,49.2,1075.2,5,5,20.5,7.5,4.7
5,1.0,False,1,p,+,++,0.234219074249,58.2,1084.2,6,6,20.5,9.0,3.6
6,1.0,False,1,p,+,++,0.385372877121,64.4,1090.4,7,7,20.5,6.2,5.7
7,1.0,False,1,p,+,++,0.734633922577,70.4,1096.4,8,8,20.5,6.0,5.4
8,1.0,False,1,p,+,++,0.0840890407562,78.4,1104.4,9,9,20.5,8.0,5.8
9,1.0,False,1,p,+,++,0.618110895157,85.4,1111.4,10,10,20.5,7.0,3.3
10,1.0,False,1,p,+,++,0.668100833893,92.7,1118.7,11,11,20.5,7.3,5.2
11,1.0,False,1,p,+,++,0.334362030029,99.7,1125.7,12,12,20.5,7.0,6.4
12,1.0,False,1,p,+,++,0.317467927933,105.4,1131.4,13,13,20.5,5.7,7.6
13,0.0,False,1,q,+,++,0.234230041504,111.5,1137.5,14,14,20.5,7.0,6.1
14,1.0,False,1,p,+,++,0.000558853149414,117.6,1143.6,15,15,20.5,6.1,4.6
15,1.0,False,1,p,+,++,0.0338377952576,126.0,1152.0,16,16,20.5,8.4,5.6
16,1.0,False,1,p,+,++,0.217488050461,133.2,1159.2,17,17,20.5,7.2,4.8
17,1.0,False,1,p,+,++,0.30106306076,140.0,1166.0,18,18,20.5,6.8,5.1
18,1.0,False,1,p,+,++,0.451020002365,145.2,1171.2,19,19,20.5,5.2,4.7
19,1.0,False,1,p,+,++,0.551316976547,151.8,1177.8,20,20,20.5,6.6,4.8
20,0.0,True,2,p,+,+,0.584640979767,19.9,1197.7,21,1,19.1,1.0,0.8
21,1.0,True,2,q,+,+,0.567794084549,20.9,1198.7,22,2,19.1,1.0,0.7
22,1.0,True,2,q,+,+,0.434324979782,22.0,1199.8,23,3,19.1,1.1,1.6
23,0.0,True,2,p,+,+,0.000697135925293,22.9,1200.7,24,4,19.1,1.1,0.9
24,1.0,True,2,q,+,+,0.250810146332,24.1,1201.9,25,5,19.1,1.2,0.9
25,1.0,True,2,q,+,+,0.484570026398,25.2,1203.0,26,6,19.1,1.1,0.7
26,1.0,True,2,q,+,+,0.234400987625,26.4,1204.2,27,7,19.1,1.2,1.1
27,1.0,True,2,q,+,+,0.267436981201,27.6,1205.4,28,8,19.1,1.2,1.1
28,1.0,True,2,q,+,+,0.234086990356,28.4,1206.2,29,9,19.1,0.8,0.5
29,1.0,True,2,q,+,+,0.234165906906,29.4,1207.2,30,10,19.1,1.0,0.6
30,1.0,True,2,q,+,+,0.16753911972,30.6,1208.4,31,11,19.1,1.2,1.2
31,0.0,True,2,p,+,+,1.05173206329,31.5,1209.3,32,12,19.1,1.0,0.9
32,0.0,True,2,p,+,+,0.851464986801,32.4,1210.2,33,13,19.1,0.8,0.9
33,1.0,True,2,q,+,+,0.25194311142,33.6,1211.4,34,14,19.1,1.2,1.0
34,1.0,True,2,q,+,+,0.768489837646,34.9,1212.7,35,15,19.1,1.3,1.0
35,1.0,True,2,q,+,+,0.28414106369,36.2,1214.0,36,16,19.1,1.3,0.9
36,1.0,True,2,q,+,+,0.284292936325,37.3,1215.1,37,17,19.1,1.1,0.8
37,1.0,True,2,q,+,+,0.301003217697,38.9,1216.7,38,18,19.1,1.6,1.1
38,1.0,True,2,q,+,+,0.234150886536,39.9,1217.7,39,19,19.1,1.0,0.6
39,1.0,True,2,q,+,+,0.384203910828,41.1,1218.9,40,20,19.1,1.2,0.9
40,1.0,False,3,p,--,-,2.67127394676,-118.3,1100.6,41,1,-117.0,-1.3,-0.7
41,0.0,False,3,q,--,-,0.33411192894,-119.4,1099.5,42,2,-117.0,-1.2,-1.1
42,0.0,False,3,q,--,-,0.885051012039,-120.3,1098.6,43,3,-117.0,-0.9,-0.9
43,1.0,False,3,p,--,-,0.417709112167,-121.1,1097.8,44,4,-117.0,-0.8,-1.2
44,0.0,False,3,q,--,-,0.300839185715,-122.1,1096.8,45,5,-117.0,-1.1,-1.0
45,0.0,False,3,q,--,-,0.234408140182,-123.1,1095.8,46,6,-117.0,-1.0,-1.0
46,1.0,False,3,p,--,-,0.250976800919,-124.2,1094.7,47,7,-117.0,-1.1,-1.0
47,1.0,False,3,p,--,-,0.7348279953,-125.1,1093.8,48,8,-117.0,-0.9,-1.2
48,1.0,False,3,p,--,-,0.834939002991,-126.3,1092.6,49,9,-117.0,-1.2,-0.9
49,0.0,False,3,q,--,-,0.284130811691,-127.7,1091.2,50,10,-117.0,-0.8,-1.4
50,1.0,False,3,p,--,-,0.267737865448,-128.6,1090.3,51,11,-117.0,-0.9,-1.1
