,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,0.0,True,1,p,+,++,1.28523397446,25.8,1051.8,1,1,19.6,5.1,6.2
1,0.0,True,1,p,+,++,0.651380062103,29.7,1055.7,2,2,19.6,6.4,3.9
2,1.0,True,1,q,+,++,0.417752027512,36.8,1062.8,3,3,19.6,7.1,6.4
3,0.0,True,1,p,+,++,0.934967041016,40.0,1066.0,4,4,19.6,6.9,3.2
4,1.0,True,1,q,+,++,0.601521015167,46.7,1072.7,5,5,19.6,6.7,3.6
5,1.0,True,1,q,+,++,0.584929943085,55.5,1081.5,6,6,19.6,8.8,4.2
6,1.0,True,1,q,+,++,0.81822681427,61.6,1087.6,7,7,19.6,6.1,4.5
7,1.0,True,1,q,+,++,0.501170873642,67.9,1093.9,8,8,19.6,6.3,3.8
8,1.0,True,1,q,+,++,0.618012905121,75.0,1101.0,9,9,19.6,7.1,5.2
9,1.0,True,1,q,+,++,0.567892074585,81.6,1107.6,10,10,19.6,6.6,4.9
10,1.0,True,1,q,+,++,0.685657024384,86.7,1112.7,11,11,19.6,5.1,5.8
11,0.0,True,1,p,+,++,0.551229000092,91.1,1117.1,12,12,19.6,7.4,4.4
12,1.0,True,1,q,+,++,0.417776107788,99.9,1125.9,13,13,19.6,8.8,6.2
13,1.0,True,1,q,+,++,0.451107025146,104.6,1130.6,14,14,19.6,4.7,4.1
14,1.0,True,1,q,+,++,0.367717027664,111.4,1137.4,15,15,19.6,6.8,5.2
15,1.0,True,1,q,+,++,0.501284837723,119.4,1145.4,16,16,19.6,8.0,4.1
16,1.0,True,1,q,+,++,0.417725801468,127.0,1153.0,17,17,19.6,7.6,5.0
17,1.0,True,1,q,+,++,0.467959880829,131.5,1157.5,18,18,19.6,4.5,5.0
18,0.0,True,1,p,+,++,0.601226091385,135.9,1161.9,19,19,19.6,6.3,4.4
19,1.0,True,1,q,+,++,0.367743015289,144.3,1170.3,20,20,19.6,8.4,5.1
20,0.0,True,2,p,+,--,1.25296783447,15.7,1186.0,21,1,20.1,-5.4,-4.4
21,0.0,True,2,p,+,--,0.70157289505,7.9,1178.2,22,2,20.1,-4.4,-7.8
22,1.0,True,2,q,+,--,0.317722797394,4.4,1174.7,23,3,20.1,-3.5,-7.7
23,1.0,True,2,q,+,--,0.434639215469,-0.2,1170.1,24,4,20.1,-4.6,-8.0
24,1.0,True,2,q,+,--,0.484428167343,-4.6,1165.7,25,5,20.1,-4.4,-8.5
25,1.0,True,2,q,+,--,0.4346139431,-10.3,1160.0,26,6,20.1,-5.7,-7.1
26,1.0,True,2,q,+,--,0.367956161499,-16.6,1153.7,27,7,20.1,-6.3,-5.9
27,0.0,True,2,p,+,--,0.334328174591,-25.1,1145.2,28,8,20.1,-6.2,-8.5
28,1.0,True,2,q,+,--,0.317564964294,-31.9,1138.4,29,9,20.1,-6.8,-8.6
29,1.0,True,2,q,+,--,0.501162052155,-36.6,1133.7,30,10,20.1,-4.7,-9.0
30,1.0,True,2,q,+,--,0.467860937119,-40.5,1129.8,31,11,20.1,-3.9,-4.2
31,1.0,True,2,q,+,--,0.467727184296,-46.8,1123.5,32,12,20.1,-6.3,-8.4
32,1.0,True,2,q,+,--,0.53454208374,-51.9,1118.4,33,13,20.1,-5.1,-6.5
33,1.0,True,2,q,+,--,0.367941141129,-56.8,1113.5,34,14,20.1,-4.9,-6.0
34,1.0,True,2,q,+,--,0.434412002563,-61.8,1108.5,35,15,20.1,-5.0,-5.1
35,1.0,True,2,q,+,--,0.367715835571,-67.4,1102.9,36,16,20.1,-5.6,-8.6
36,1.0,True,2,q,+,--,0.652402877808,-72.6,1097.7,37,17,20.1,-5.2,-6.4
