,accuracy,better_option_left,block_number,choice_key,reference_IV,reward_IV,rt,running_score_block,running_score_experiment,trial,trial_block,reference_block,reward_trial_better_option,reward_trial_worse_option
0,1.0,True,1,q,--,+,0.801504850388,-112.1,913.9,1,1,-113.0,0.9,0.9
1,0.0,True,1,p,--,+,0.467917919159,-111.1,914.9,2,2,-113.0,1.2,1.0
2,1.0,True,1,q,--,+,0.401175022125,-110.1,915.9,3,3,-113.0,1.0,0.9
3,1.0,True,1,q,--,+,0.517961025238,-109.0,917.0,4,4,-113.0,1.1,0.8
4,0.0,True,1,p,--,+,0.367908000946,-108.2,917.8,5,5,-113.0,1.4,0.8
5,1.0,True,1,q,--,+,0.534543037415,-107.0,919.0,6,6,-113.0,1.2,0.8
6,0.0,True,1,p,--,+,0.284385919571,-105.7,920.3,7,7,-113.0,1.2,1.3
7,1.0,True,1,q,--,+,0.267638921738,-104.6,921.4,8,8,-113.0,1.1,0.8
8,1.0,True,1,q,--,+,0.234224081039,-103.7,922.3,9,9,-113.0,0.9,0.4
9,1.0,True,1,q,--,+,0.301014900208,-102.5,923.5,10,10,-113.0,1.2,0.6
10,0.0,True,1,p,--,+,0.217606067657,-101.5,924.5,11,11,-113.0,1.3,1.0
11,0.0,True,1,p,--,+,0.351253032684,-100.7,925.3,12,12,-113.0,0.9,0.8
12,1.0,True,1,q,--,+,0.200850963593,-99.4,926.6,13,13,-113.0,1.3,0.9
13,1.0,True,1,q,--,+,0.234251022339,-98.3,927.7,14,14,-113.0,1.1,0.7
14,1.0,True,1,q,--,+,0.234405994415,-97.1,928.9,15,15,-113.0,1.2,1.0
15,1.0,True,1,q,--,+,0.0342879295349,-96.0,930.0,16,16,-113.0,1.1,0.7
16,1.0,True,1,q,--,+,0.234241008759,-94.9,931.1,17,17,-113.0,1.1,0.8
17,1.0,True,1,q,--,+,0.23428106308,-93.9,932.1,18,18,-113.0,1.0,0.8
18,1.0,True,1,q,--,+,0.234368085861,-92.9,933.1,19,19,-113.0,1.0,0.8
19,1.0,True,1,q,--,+,0.23441195488,-91.6,934.4,20,20,-113.0,1.3,1.0
20,0.0,False,2,q,--,++,0.885102987289,-112.1,822.3,21,1,-118.0,4.9,5.9
21,0.0,False,2,q,--,++,0.367758989334,-105.0,829.4,22,2,-118.0,5.3,7.1
22,0.0,False,2,q,--,++,0.301198005676,-101.1,833.3,23,3,-118.0,7.2,3.9
23,0.0,False,2,q,--,++,0.334619045258,-95.7,838.7,24,4,-118.0,5.4,5.4
24,1.0,False,2,p,--,++,0.31754899025,-88.0,846.4,25,5,-118.0,7.7,4.0
25,1.0,False,2,p,--,++,0.234359025955,-82.5,851.9,26,6,-118.0,5.5,5.2
26,1.0,False,2,p,--,++,0.267837047577,-73.3,861.1,27,7,-118.0,9.2,5.1
27,1.0,False,2,p,--,++,0.334334850311,-68.6,865.8,28,8,-118.0,4.7,5.4
28,1.0,False,2,p,--,++,0.217514038086,-61.5,872.9,29,9,-118.0,7.1,4.3
29,1.0,False,2,p,--,++,0.26774597168,-54.0,880.4,30,10,-118.0,7.5,4.7
30,1.0,False,2,p,--,++,0.251091957092,-48.9,885.5,31,11,-118.0,5.1,6.1
31,1.0,False,2,p,--,++,0.25088596344,-43.2,891.2,32,12,-118.0,5.7,4.0
32,1.0,False,2,p,--,++,0.234435081482,-35.8,898.6,33,13,-118.0,7.4,5.1
33,0.0,False,2,q,--,++,0.234304904938,-31.1,903.3,34,14,-118.0,7.1,4.7
34,1.0,False,2,p,--,++,0.200974941254,-24.3,910.1,35,15,-118.0,6.8,6.4
35,1.0,False,2,p,--,++,0.284270048141,-16.4,918.0,36,16,-118.0,7.9,4.0
36,1.0,False,2,p,--,++,0.217504024506,-8.5,925.9,37,17,-118.0,7.9,4.7
37,1.0,False,2,p,--,++,0.217563152313,-0.6,933.8,38,18,-118.0,7.9,4.6
38,1.0,False,2,p,--,++,0.235246896744,5.5,939.9,39,19,-118.0,6.1,6.4
39,0.0,False,2,q,--,++,0.234449863434,11.0,945.4,40,20,-118.0,6.1,5.5
40,1.0,True,3,q,++,++,0.567961931229,125.9,1071.3,41,1,117.0,8.9,4.8
41,0.0,True,3,p,++,++,0.334523916245,129.9,1075.3,42,2,117.0,5.5,4.0
42,1.0,True,3,q,++,++,0.234263181686,136.1,1081.5,43,3,117.0,6.2,6.8
43,1.0,True,3,q,++,++,0.367771863937,142.4,1087.8,44,4,117.0,6.3,4.6
44,1.0,True,3,q,++,++,0.250975847244,149.5,1094.9,45,5,117.0,7.1,6.2
45,1.0,True,3,q,++,++,0.218531847,156.4,1101.8,46,6,117.0,6.9,5.8
46,1.0,True,3,q,++,++,0.33442401886,163.2,1108.6,47,7,117.0,6.8,3.5
47,1.0,True,3,q,++,++,0.217712879181,169.4,1114.8,48,8,117.0,6.2,2.8
48,1.0,True,3,q,++,++,0.250955104828,175.6,1121.0,49,9,117.0,6.2,4.5
49,1.0,True,3,q,++,++,0.217795133591,182.9,1128.3,50,10,117.0,7.3,5.7
50,1.0,True,3,q,++,++,0.234273195267,188.3,1133.7,51,11,117.0,5.4,4.4
51,1.0,True,3,q,++,++,0.551169872284,194.7,1140.1,52,12,117.0,6.4,3.4
52,1.0,True,3,q,++,++,0.234158039093,202.0,1147.4,53,13,117.0,7.3,4.9
53,1.0,True,3,q,++,++,0.234129905701,207.6,1153.0,54,14,117.0,5.6,3.0
54,1.0,True,3,q,++,++,0.234231948853,215.1,1160.5,55,15,117.0,7.5,4.9
55,1.0,True,3,q,++,++,0.217526912689,220.4,1165.8,56,16,117.0,5.3,6.1
56,0.0,True,3,p,++,++,0.284167051315,224.7,1170.1,57,17,117.0,8.3,4.3
57,1.0,True,3,q,++,++,0.284337997437,232.5,1177.9,58,18,117.0,7.8,5.9
58,1.0,True,3,q,++,++,0.200938940048,239.9,1185.3,59,19,117.0,7.4,6.1
59,1.0,True,3,q,++,++,0.451231002808,246.4,1191.8,60,20,117.0,6.5,7.7
60,0.0,True,4,p,-,+,2.6713540554,-18.2,1173.6,61,1,-18.9,0.6,0.7
61,0.0,True,4,p,-,+,0.250994920731,-17.4,1174.4,62,2,-18.9,1.3,0.8
62,0.0,True,4,p,-,+,0.284614801407,-15.8,1176.0,63,3,-18.9,1.0,1.6
63,1.0,True,4,q,-,+,0.267663002014,-14.6,1177.2,64,4,-18.9,1.2,0.9
64,0.0,True,4,p,-,+,0.284343957901,-13.8,1178.0,65,5,-18.9,0.6,0.8
65,1.0,True,4,q,-,+,0.234513044357,-12.9,1178.9,66,6,-18.9,0.9,0.5
66,0.0,True,4,p,-,+,0.217700958252,-12.3,1179.5,67,7,-18.9,0.6,0.6
67,1.0,True,4,q,-,+,0.284472942352,-11.4,1180.4,68,8,-18.9,0.9,0.7
68,0.0,True,4,p,-,+,0.234222888947,-10.5,1181.3,69,9,-18.9,1.1,0.9
69,1.0,True,4,q,-,+,0.317643880844,-9.1,1182.7,70,10,-18.9,1.4,1.0
70,0.0,True,4,p,-,+,0.217794895172,-8.3,1183.5,71,11,-18.9,1.1,0.8
71,1.0,True,4,q,-,+,0.234342098236,-7.0,1184.8,72,12,-18.9,1.3,1.2
72,1.0,True,4,q,-,+,0.218761920929,-6.2,1185.6,73,13,-18.9,0.8,1.1
73,1.0,True,4,q,-,+,0.317723035812,-5.0,1186.8,74,14,-18.9,1.2,1.4
74,0.0,True,4,p,-,+,0.250901937485,-4.1,1187.7,75,15,-18.9,1.6,0.9
75,1.0,True,4,q,-,+,0.217563867569,-2.8,1189.0,76,16,-18.9,1.3,0.9
76,1.0,True,4,q,-,+,0.417737007141,-1.8,1190.0,77,17,-18.9,1.0,0.5
77,1.0,True,4,q,-,+,0.351083993912,-0.6,1191.2,78,18,-18.9,1.2,0.8
78,1.0,True,4,q,-,+,0.351173877716,0.6,1192.4,79,19,-18.9,1.2,0.8
79,1.0,True,4,q,-,+,0.352157115936,1.3,1193.1,80,20,-18.9,0.7,0.9
80,0.0,True,5,p,+,+,0.252161026001,20.4,1213.5,81,1,19.4,0.9,1.0
81,0.0,True,5,p,+,+,0.251247167587,21.6,1214.7,82,2,19.4,0.8,1.2
82,0.0,True,5,p,+,+,0.284352064133,22.7,1215.8,83,3,19.4,1.0,1.1
83,0.0,True,5,p,+,+,0.234411001205,23.8,1216.9,84,4,19.4,1.0,1.1
84,0.0,True,5,p,+,+,0.26770401001,24.8,1217.9,85,5,19.4,1.0,1.0
85,0.0,True,5,p,+,+,0.217715978622,25.8,1218.9,86,6,19.4,1.2,1.0
86,0.0,True,5,p,+,+,0.234503984451,26.8,1219.9,87,7,19.4,0.9,1.0
87,0.0,True,5,p,+,+,0.284286022186,28.0,1221.1,88,8,19.4,0.8,1.2
88,0.0,True,5,p,+,+,0.234227895737,28.7,1221.8,89,9,19.4,1.0,0.7
89,1.0,True,5,q,+,+,0.350952148438,29.7,1222.8,90,10,19.4,1.0,0.6
90,1.0,True,5,q,+,+,0.217789173126,30.4,1223.5,91,11,19.4,0.7,1.0
91,1.0,True,5,q,+,+,0.217630147934,31.4,1224.5,92,12,19.4,1.0,0.6
92,1.0,True,5,q,+,+,0.234289884567,32.4,1225.5,93,13,19.4,1.0,0.8
93,1.0,True,5,q,+,+,0.234267950058,33.2,1226.3,94,14,19.4,0.8,0.6
94,1.0,True,5,q,+,+,0.217686891556,34.1,1227.2,95,15,19.4,0.9,0.9
95,0.0,True,5,p,+,+,0.217726945877,34.9,1228.0,96,16,19.4,1.1,0.8
96,1.0,True,5,q,+,+,0.184240818024,36.1,1229.2,97,17,19.4,1.2,0.7
97,1.0,True,5,q,+,+,0.200985908508,37.4,1230.5,98,18,19.4,1.3,0.9
98,1.0,True,5,q,+,+,0.234214067459,38.3,1231.4,99,19,19.4,0.9,1.2
99,1.0,True,5,q,+,+,0.217535972595,39.1,1232.2,100,20,19.4,0.8,0.5
100,0.0,False,6,q,--,-,0.334338903427,-113.4,1118.8,101,1,-112.0,-0.8,-1.4
101,1.0,False,6,p,--,-,0.317552089691,-114.2,1118.0,102,2,-112.0,-0.8,-1.1
102,1.0,False,6,p,--,-,0.384302854538,-115.3,1116.9,103,3,-112.0,-1.1,-1.5
103,1.0,False,6,p,--,-,0.267674922943,-115.8,1116.4,104,4,-112.0,-0.5,-1.2
104,1.0,False,6,p,--,-,0.251114845276,-116.8,1115.4,105,5,-112.0,-1.0,-1.5
